dataset,num_and_cat,model_score,instance_certainty_clf,cov_ablation,cov_pure,cov_proba,cov_shap,cov_EXPLAN,cov_LORE,cov_anchor
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.4475703324808184,,,0.0
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.7519181585677749,,,0.38107416879795397
pc3,./data/num_and_cat/balanced,0.8849104859335039,0.8,0.8235294117647058,0.0,0.0,0.017902813299232736,,,0.2659846547314578
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.7800511508951407,,,0.33248081841432225
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.7877237851662404,,,0.061381074168797956
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.6879795396419437,,,0.4322250639386189
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.7774936061381074,,,0.649616368286445
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.8465473145780051,,,0.5038363171355499
pc3,./data/num_and_cat/balanced,0.8849104859335039,0.6,0.0076726342710997444,0.0,0.0,0.04092071611253197,,,1.0
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.028132992327365727,,,0.21227621483375958
pc3,./data/num_and_cat/balanced,0.8849104859335039,0.8,0.8695652173913043,0.0,0.0,0.8542199488491049,,,0.4092071611253197
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.782608695652174,,,0.29923273657289
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.7928388746803069,,,0.31202046035805625
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.8388746803069054,,,0.7698209718670077
pc3,./data/num_and_cat/balanced,0.8849104859335039,0.6,0.005115089514066497,0.0,0.0,0.010230179028132993,,,0.0025575447570332483
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.8005115089514067,,,0.4092071611253197
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.6317135549872123,,,0.4680306905370844
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.8081841432225064,,,0.46547314578005117
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,0.03324808184143223,0.0,0.0,0.4117647058823529,,,0.4092071611253197
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,0.9002557544757033,0.0,0.0,0.8414322250639387,,,0.2020460358056266
pc3,./data/num_and_cat/balanced,0.8849104859335039,0.8,1.0,0.0,0.0,0.8721227621483376,,,0.7698209718670077
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.7749360613810742,,,0.020460358056265986
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.690537084398977,,,0.37851662404092073
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.8286445012787724,,,0.6317135549872123
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.8414322250639387,,,0.4373401534526854
pc3,./data/num_and_cat/balanced,0.8849104859335039,0.8,1.0,0.0,0.0,0.6879795396419437,,,0.4629156010230179
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.7263427109974424,,,0.6317135549872123
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.41687979539641945,,,0.42455242966751916
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.6726342710997443,,,0.4424552429667519
pc3,./data/num_and_cat/balanced,0.8849104859335039,0.8,0.8797953964194374,0.0,0.0,0.7391304347826086,,,0.6317135549872123
pc3,./data/num_and_cat/balanced,0.8849104859335039,0.6,0.010230179028132993,0.0,0.0,0.005115089514066497,,,0.0
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.37851662404092073,,,0.4092071611253197
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,0.023017902813299233,0.0,0.0,0.0076726342710997444,,,0.4833759590792839
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,0.017902813299232736,0.0,0.0,0.6317135549872123,,,0.7902813299232737
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.7468030690537084,,,0.1815856777493606
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,0.9130434782608695,0.0,0.0,0.8849104859335039,,,0.7877237851662404
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.80306905370844,,,0.6982097186700768
