dataset,num_and_cat,time_lux_ablation,time_lux_pure,time_lux_proba,time_lux_shap,time_explan,time_lore,time_anchor
kr-vs-kp,./data/num_and_cat/balanced,0.9290554523468018,0.0,0.0,2865.1268095970154,23.69418430328369,157.00707077980042,10.639782190322876
kr-vs-kp,./data/num_and_cat/balanced,1.3943092823028564,0.0,0.0,0.0,12.463099479675293,187.73595881462097,33.76629328727722
balance-scale,./data/num_and_cat/balanced,0.09012484550476074,0.0,0.0,10.168623685836792,1.0016002655029297,6.771488428115845,0.20842623710632324
balance-scale,./data/num_and_cat/balanced,0.08528923988342285,0.0,0.0,12.569662809371948,1.833611011505127,6.776042461395264,0.17754125595092773
breast-w,./data/num_and_cat/balanced,0.046054840087890625,0.0,0.0,203.3247766494751,1.0631775856018066,7.430091381072998,0.5451602935791016
breast-w,./data/num_and_cat/balanced,0.0647573471069336,0.0,0.0,97.22269177436829,7.019301414489746,7.582032918930054,0.5786237716674805
mfeat-morphological,./data/num_and_cat/balanced,0.1857597827911377,0.0,0.0,319.94446635246277,6.746658802032471,7.860314130783081,0.3375263214111328
mfeat-morphological,./data/num_and_cat/balanced,0.36266088485717773,0.0,0.0,586.5038681030273,7.561606168746948,6.471960067749023,0.6410307884216309
mfeat-zernike,./data/num_and_cat/balanced,1.344132661819458,0.0,0.0,7430.504634857178,60.49732542037964,161.5004904270172,160.13231301307678
mfeat-zernike,./data/num_and_cat/balanced,1.7588133811950684,0.0,0.0,13545.920895814896,90.23642897605896,90.166020154953,11.587387800216675
cmc,./data/num_and_cat/balanced,0.3236069679260254,0.0,0.0,171.87212824821472,5.800424098968506,7.773533821105957,0.5090298652648926
cmc,./data/num_and_cat/balanced,0.2396373748779297,0.0,0.0,508.84166741371155,6.936585187911987,7.737399339675903,0.4005913734436035
credit-approval,./data/num_and_cat/balanced,0.10893917083740234,0.0,0.0,311.28592824935913,7.052884340286255,8.963738918304443,1.9148342609405518
credit-approval,./data/num_and_cat/balanced,0.09543943405151367,0.0,0.0,139.00193858146667,2.58351993560791,6.947604656219482,0.258455753326416
credit-g,./data/num_and_cat/balanced,0.28774166107177734,0.0,0.0,1504.641240119934,3.264695405960083,188.49892473220825,7.49769926071167
credit-g,./data/num_and_cat/balanced,0.34209418296813965,0.0,0.0,1998.335012435913,27.682340621948242,198.89114785194397,0.5988931655883789
diabetes,./data/num_and_cat/balanced,0.12402629852294922,0.0,0.0,124.66590976715088,1.1174242496490479,7.719348430633545,0.5372202396392822
diabetes,./data/num_and_cat/balanced,0.09838128089904785,0.0,0.0,100.61262202262878,1.7461066246032715,6.511758089065552,0.2940695285797119
tic-tac-toe,./data/num_and_cat/balanced,0.1609809398651123,0.0,0.0,308.22962832450867,1.2917301654815674,7.663571119308472,0.4427525997161865
tic-tac-toe,./data/num_and_cat/balanced,0.18758273124694824,0.0,0.0,475.0351104736328,2.3084216117858887,8.125800848007202,0.2949650287628174
vehicle,./data/num_and_cat/balanced,0.39733338356018066,0.0,0.0,1926.1103119850159,10.924518823623657,193.02059030532837,24.585726261138916
vehicle,./data/num_and_cat/balanced,0.34697985649108887,0.0,0.0,2367.505855321884,20.060978174209595,182.11020803451538,11.678534746170044
eucalyptus,./data/num_and_cat/balanced,0.2141711711883545,0.0,0.0,815.7855408191681,15.545276403427124,189.26158261299133,5.59878945350647
eucalyptus,./data/num_and_cat/balanced,0.45351099967956543,0.0,0.0,787.8217239379883,14.666826486587524,90.54560780525208,2.9314675331115723
vowel,./data/num_and_cat/balanced,0.565509557723999,0.0,0.0,350.35736107826233,26.757654428482056,8.889620065689087,2.121626615524292
vowel,./data/num_and_cat/balanced,0.21793913841247559,0.0,0.0,319.0861794948578,18.290934801101685,8.087632417678833,1.9473862648010254
analcatdata_dmft,./data/num_and_cat/balanced,0.08901405334472656,0.0,0.0,14.96464204788208,2.076465129852295,5.612361192703247,0.3175182342529297
analcatdata_dmft,./data/num_and_cat/balanced,0.0786597728729248,0.0,0.0,21.003875255584717,1.6479907035827637,5.519562721252441,0.1577911376953125
pc4,./data/num_and_cat/balanced,0.342848539352417,0.0,0.0,3468.7761945724487,,,4.587876081466675
pc4,./data/num_and_cat/balanced,0.22646284103393555,0.0,0.0,5385.074089050293,,,3.7434632778167725
pc3,./data/num_and_cat/balanced,0.30724000930786133,0.0,0.0,3730.9921205043793,,,4.657047510147095
pc3,./data/num_and_cat/balanced,0.1797628402709961,0.0,0.0,5143.501458406448,,,4.184013366699219
kc2,./data/num_and_cat/balanced,0.23865556716918945,0.0,0.0,1246.5237121582031,3.571831703186035,,2.456981897354126
kc2,./data/num_and_cat/balanced,0.0992894172668457,0.0,0.0,0.0,,,0.03384280204772949
kr-vs-kp,./data/num_and_cat/balanced,0.9290554523468018,0.0,0.0,2865.1268095970154,23.69418430328369,157.00707077980042,10.639782190322876
kr-vs-kp,./data/num_and_cat/balanced,1.3943092823028564,0.0,0.0,0.0,12.463099479675293,187.73595881462097,33.76629328727722
balance-scale,./data/num_and_cat/balanced,0.09012484550476074,0.0,0.0,10.168623685836792,1.0016002655029297,6.771488428115845,0.20842623710632324
balance-scale,./data/num_and_cat/balanced,0.08528923988342285,0.0,0.0,12.569662809371948,1.833611011505127,6.776042461395264,0.17754125595092773
breast-w,./data/num_and_cat/balanced,0.046054840087890625,0.0,0.0,203.3247766494751,1.0631775856018066,7.430091381072998,0.5451602935791016
breast-w,./data/num_and_cat/balanced,0.0647573471069336,0.0,0.0,97.22269177436829,7.019301414489746,7.582032918930054,0.5786237716674805
mfeat-morphological,./data/num_and_cat/balanced,0.1857597827911377,0.0,0.0,319.94446635246277,6.746658802032471,7.860314130783081,0.3375263214111328
mfeat-morphological,./data/num_and_cat/balanced,0.36266088485717773,0.0,0.0,586.5038681030273,7.561606168746948,6.471960067749023,0.6410307884216309
mfeat-zernike,./data/num_and_cat/balanced,1.344132661819458,0.0,0.0,7430.504634857178,60.49732542037964,161.5004904270172,160.13231301307678
mfeat-zernike,./data/num_and_cat/balanced,1.7588133811950684,0.0,0.0,13545.920895814896,90.23642897605896,90.166020154953,11.587387800216675
