dataset,num_and_cat,importance_gain_dtree,importance_gain_ablation,importance_gain_noproba,importance_gain_with_proba,importance_gain_shap,importance_gain_explan,importance_gain_lore,importance_gain_anchor
kr-vs-kp,./data/num_and_cat/balanced,0.050480122535263384,0.06017249992744734,0,0,0.06017249992744734,0.038662946651786684,0.2088943431941356,0.03537643150135561
kr-vs-kp,./data/num_and_cat/balanced,0.11854205071015278,0.1975700845169213,0,0,0.11957908288346347,0.12814766409331593,0.09980847901478399,0.11854205071015278
kr-vs-kp,./data/num_and_cat/balanced,0.4581507487856385,0.4581507487856385,0,0,0.3316006627217392,0.7326779269531418,0.3316006627217392,0.10509935266572583
kr-vs-kp,./data/num_and_cat/balanced,0.19989704855875795,0.19989704855875795,0,0,0.15363556895659228,0.19989704855875795,0.23568841167690016,0.11201587415908433
kr-vs-kp,./data/num_and_cat/balanced,0.12911992884554818,0.23405277679818212,0,0,0.19214787620877435,0.14583425231229125,0.17553958259863658,0.10105540595937955
kr-vs-kp,./data/num_and_cat/balanced,0.42707515064745327,0.42707515064745327,0,0,0.33214557462130995,0.40924477763011974,0.42707515064745327,0.2048478358980426
kr-vs-kp,./data/num_and_cat/balanced,0.11726427788664014,0.23452855577328027,0,0,0.11726427788664014,0.06837806504405228,0.11726427788664014,0.029425360819288045
kr-vs-kp,./data/num_and_cat/balanced,0.10720083977670429,0.3136821897463717,0,0,0.1673137353136418,0.23526164230977875,0.188209313847823,0.21934602675568046
kr-vs-kp,./data/num_and_cat/balanced,0.4423437044716142,0.197925005710833,0,0,0.4423437044716142,0.4423437044716142,0.4423437044716142,0.08483677598208336
kr-vs-kp,./data/num_and_cat/balanced,0.1549307588932066,0.28129051509447767,0,0,0.19545617789714673,0.14091286881928872,0.1331037483250924,0.09678468940647815
kr-vs-kp,./data/num_and_cat/balanced,0.16498773344003573,0.2533571702033811,0,0,0.2240093790660371,0.1545244794028909,0.1552466825516706,0.19599958472485493
kr-vs-kp,./data/num_and_cat/balanced,0.3297109400171852,0.3297109400171852,0,0,0.3297109400171852,0.14810483877338043,0.3297109400171852,0.15872171526681028
kr-vs-kp,./data/num_and_cat/balanced,0.060102088433854006,0.10053925957438649,0,0,0.076526670371367,0.0934022579387176,0.0730778159097779,0.024753521746260457
kr-vs-kp,./data/num_and_cat/balanced,0.1941570350203814,0.3168328131936056,0,0,0.31656600354061193,0.23762460989520423,0.19009968791616338,0.16189686466415112
kr-vs-kp,./data/num_and_cat/balanced,0.7905073530891696,0.7905073530891696,0,0,0.7905073530891696,0.7905073530891696,0.7905073530891696,0.09403832181044355
kr-vs-kp,./data/num_and_cat/balanced,0.7881728215687754,0.7881728215687754,0,0,0.7881728215687754,0.7881728215687754,0.7881728215687754,0.004874250808425929
kr-vs-kp,./data/num_and_cat/balanced,0.07545631264494346,0.13325351412184963,0,0,0.13490121966451737,0.11307605204843538,0.07635318400758007,0.030775575015086702
kr-vs-kp,./data/num_and_cat/balanced,0.237602810885375,0.237602810885375,0,0,0.237602810885375,0.22479521265845975,0.26583649752878147,0.0229138549098721
kr-vs-kp,./data/num_and_cat/balanced,0.14761207994078665,0.26949104941595,0,0,0.25528202235194003,0.1640198388352448,0.17829848223327185,0.24154408386155024
kr-vs-kp,./data/num_and_cat/balanced,0.5898483291252868,0.5898483291252868,0,0,0.33418920744124,0.16608369436542245,0.23320811419476975,0.024056015674670434
kr-vs-kp,./data/num_and_cat/balanced,0.6305057754504445,0.6305057754504445,0,0,0.6305057754504445,0.3179087978718332,0.3297608224975449,0.007885075818304655
kr-vs-kp,./data/num_and_cat/balanced,0.08009808940679417,0.10044611219429517,0,0,0.11204801059786326,0.08197595541337288,0.07864064100363752,0.09004349758778282
kr-vs-kp,./data/num_and_cat/balanced,0.10758263858445354,0.24265737792531006,0,0,0.25146040904467865,0.23036097097410813,0.19590104877737796,0.23036097097410813
kr-vs-kp,./data/num_and_cat/balanced,0.3266445406068821,0.3266445406068821,0,0,0.3266445406068821,0.21776302707125472,0.21776302707125472,0.08179952418433419
kr-vs-kp,./data/num_and_cat/balanced,0.10610888797221621,0.19468261741244638,0,0,0.2317320376169587,0.14601196305933478,0.08343540746247702,0.226967465726807
kr-vs-kp,./data/num_and_cat/balanced,0.10619118573222049,0.2114693034648193,0,0,0.1398190858456138,0.10619118573222049,0.1398190858456138,0.03204801814700366
kr-vs-kp,./data/num_and_cat/balanced,0.18873448900523365,0.3106224907597682,0,0,0.13584136441114703,0.23296686806982617,0.23296686806982617,0.18592555919919243
kr-vs-kp,./data/num_and_cat/balanced,0.10946977701279942,0.23747896779242403,0,0,0.21873458678992388,0.23747896779242403,0.15155445225770814,0.16370706812353958
kr-vs-kp,./data/num_and_cat/balanced,0.22304334867020206,0.261888384807937,0,0,0.28996520353660044,0.182768344877653,0.26676157648948556,0.17831278806345163
kr-vs-kp,./data/num_and_cat/balanced,0.10788146648736593,0.2744911478353996,0,0,0.06340149980105268,0.20900298630585568,0.1393353242039038,0.16330033123466045
kr-vs-kp,./data/num_and_cat/balanced,0.1718988596489945,0.34980834563044394,0,0,0.34980834563044394,0.11312237097770063,0.2332055637536293,0.17490417281522197
kr-vs-kp,./data/num_and_cat/balanced,0.19850697189964064,0.3204929349237892,0,0,0.3204929349237892,0.24049221615129648,0.2403697011928419,0.19296150502376225
kr-vs-kp,./data/num_and_cat/balanced,0.663285241209485,0.663285241209485,0,0,0.663285241209485,0.339410116634566,0.663285241209485,0.009388221050352013
kr-vs-kp,./data/num_and_cat/balanced,0.10298268671365933,0.3142160708743219,0,0,0.5738993062297474,0.04719917879231965,0.29260011937697783,0.026457090532375636
kr-vs-kp,./data/num_and_cat/balanced,0.8324177768618043,0.8324177768618043,0,0,0.8324177768618043,0.8324177768618043,0.8324177768618043,0.0005416954417803658
kr-vs-kp,./data/num_and_cat/balanced,0.4288007332211986,0.4288007332211986,0,0,0.4288007332211986,0.28586715548079905,0.2951003789688557,0.1957857898665336
kr-vs-kp,./data/num_and_cat/balanced,0.8732504985848616,0.8732504985848616,0,0,0.8732504985848616,0.8732504985848616,0.4366252492924308,0.035219334272092895
kr-vs-kp,./data/num_and_cat/balanced,0.20664402521771025,0.24700095067861813,0,0,0.20664402521771025,0.1653152201741682,0.19943540459679662,0.12479146925539984
kr-vs-kp,./data/num_and_cat/balanced,0.3099283071855656,0.3099283071855656,0,0,0.3099283071855656,0.1549641535927828,0.29360209871925935,0.013296820954200119
kr-vs-kp,./data/num_and_cat/balanced,0.10771486620977161,0.21806403231000426,0,0,0.21186164378365277,0.21806403231000426,0.1329395857885465,0.03368872311225282
kr-vs-kp,./data/num_and_cat/balanced,0.12381192982183833,0.18520783871251445,0,0,0.12109166987316342,0.17896148002787338,0.11112470322750867,0.13827698499585536
kr-vs-kp,./data/num_and_cat/balanced,0.16312511544354705,0.3215066547325596,0,0,0.32536315137012944,0.10897382509253394,0.4812531155130778,0.039646479873315515
kr-vs-kp,./data/num_and_cat/balanced,0.6627046677774076,0.6627046677774076,0,0,0.6627046677774076,0.6627046677774076,0.6627046677774076,0.028273074254200576
kr-vs-kp,./data/num_and_cat/balanced,0.10528048569321746,0.1968685982554531,0,0,0.16821761534184473,0.06264772765935184,0.16269891527013558,0.019052389799969975
kr-vs-kp,./data/num_and_cat/balanced,0.1081139789688388,0.3022894089256871,0,0,0.1673830329171877,0.3022894089256871,0.156053378955362,0.18176167143347652
kr-vs-kp,./data/num_and_cat/balanced,0.15355644925248507,0.25592741542080844,0,0,0.15466757114075205,0.20255564837352275,0.1387324600996569,0.21207422734076325
kr-vs-kp,./data/num_and_cat/balanced,0.12682838506871083,0.19900611342918595,0,0,0.19900611342918595,0.11321996795572989,0.2299524042238028,0.03151795701646554
kr-vs-kp,./data/num_and_cat/balanced,0.12153904631761854,0.1620520617568247,0,0,0.12153904631761854,0.1363743448562982,0.10877286598782403,0.1454980544509236
kr-vs-kp,./data/num_and_cat/balanced,0.1075089729071868,0.2305232834865191,0,0,0.19733298808555963,0.1851546856663297,0.1832546014564821,0.1565606064891543
kr-vs-kp,./data/num_and_cat/balanced,0.09358051134236565,0.4203671535527891,0,0,0.28024476903519274,0.21018357677639454,0.1201049010150826,0.03824347455222046
kr-vs-kp,./data/num_and_cat/balanced,0.050480122535263384,0.06017249992744734,0,0,0.06017249992744734,0.038662946651786684,0.2088943431941356,0.03537643150135561
kr-vs-kp,./data/num_and_cat/balanced,0.11854205071015278,0.1975700845169213,0,0,0.11957908288346347,0.12814766409331593,0.09980847901478399,0.11854205071015278
kr-vs-kp,./data/num_and_cat/balanced,0.4581507487856385,0.4581507487856385,0,0,0.3316006627217392,0.7326779269531418,0.3316006627217392,0.10509935266572583
kr-vs-kp,./data/num_and_cat/balanced,0.19989704855875795,0.19989704855875795,0,0,0.15363556895659228,0.19989704855875795,0.23568841167690016,0.11201587415908433
kr-vs-kp,./data/num_and_cat/balanced,0.12911992884554818,0.23405277679818212,0,0,0.19214787620877435,0.14583425231229125,0.17553958259863658,0.10105540595937955
kr-vs-kp,./data/num_and_cat/balanced,0.42707515064745327,0.42707515064745327,0,0,0.33214557462130995,0.40924477763011974,0.42707515064745327,0.2048478358980426
kr-vs-kp,./data/num_and_cat/balanced,0.11726427788664014,0.23452855577328027,0,0,0.11726427788664014,0.06837806504405228,0.11726427788664014,0.029425360819288045
kr-vs-kp,./data/num_and_cat/balanced,0.10720083977670429,0.3136821897463717,0,0,0.1673137353136418,0.23526164230977875,0.188209313847823,0.21934602675568046
kr-vs-kp,./data/num_and_cat/balanced,0.4423437044716142,0.197925005710833,0,0,0.4423437044716142,0.4423437044716142,0.4423437044716142,0.08483677598208336
kr-vs-kp,./data/num_and_cat/balanced,0.1549307588932066,0.28129051509447767,0,0,0.19545617789714673,0.14091286881928872,0.1331037483250924,0.09678468940647815
kr-vs-kp,./data/num_and_cat/balanced,0.16498773344003573,0.2533571702033811,0,0,0.2240093790660371,0.1545244794028909,0.1552466825516706,0.19599958472485493
kr-vs-kp,./data/num_and_cat/balanced,0.3297109400171852,0.3297109400171852,0,0,0.3297109400171852,0.14810483877338043,0.3297109400171852,0.15872171526681028
kr-vs-kp,./data/num_and_cat/balanced,0.060102088433854006,0.10053925957438649,0,0,0.076526670371367,0.0934022579387176,0.0730778159097779,0.024753521746260457
kr-vs-kp,./data/num_and_cat/balanced,0.1941570350203814,0.3168328131936056,0,0,0.31656600354061193,0.23762460989520423,0.19009968791616338,0.16189686466415112
kr-vs-kp,./data/num_and_cat/balanced,0.7905073530891696,0.7905073530891696,0,0,0.7905073530891696,0.7905073530891696,0.7905073530891696,0.09403832181044355
kr-vs-kp,./data/num_and_cat/balanced,0.7881728215687754,0.7881728215687754,0,0,0.7881728215687754,0.7881728215687754,0.7881728215687754,0.004874250808425929
kr-vs-kp,./data/num_and_cat/balanced,0.07545631264494346,0.13325351412184963,0,0,0.13490121966451737,0.11307605204843538,0.07635318400758007,0.030775575015086702
kr-vs-kp,./data/num_and_cat/balanced,0.237602810885375,0.237602810885375,0,0,0.237602810885375,0.22479521265845975,0.26583649752878147,0.0229138549098721
kr-vs-kp,./data/num_and_cat/balanced,0.14761207994078665,0.26949104941595,0,0,0.25528202235194003,0.1640198388352448,0.17829848223327185,0.24154408386155024
kr-vs-kp,./data/num_and_cat/balanced,0.5898483291252868,0.5898483291252868,0,0,0.33418920744124,0.16608369436542245,0.23320811419476975,0.024056015674670434
kr-vs-kp,./data/num_and_cat/balanced,0.6305057754504445,0.6305057754504445,0,0,0.6305057754504445,0.3179087978718332,0.3297608224975449,0.007885075818304655
kr-vs-kp,./data/num_and_cat/balanced,0.08009808940679417,0.10044611219429517,0,0,0.11204801059786326,0.08197595541337288,0.07864064100363752,0.09004349758778282
kr-vs-kp,./data/num_and_cat/balanced,0.10758263858445354,0.24265737792531006,0,0,0.25146040904467865,0.23036097097410813,0.19590104877737796,0.23036097097410813
kr-vs-kp,./data/num_and_cat/balanced,0.3266445406068821,0.3266445406068821,0,0,0.3266445406068821,0.21776302707125472,0.21776302707125472,0.08179952418433419
kr-vs-kp,./data/num_and_cat/balanced,0.10610888797221621,0.19468261741244638,0,0,0.2317320376169587,0.14601196305933478,0.08343540746247702,0.226967465726807
kr-vs-kp,./data/num_and_cat/balanced,0.10619118573222049,0.2114693034648193,0,0,0.1398190858456138,0.10619118573222049,0.1398190858456138,0.03204801814700366
kr-vs-kp,./data/num_and_cat/balanced,0.18873448900523365,0.3106224907597682,0,0,0.13584136441114703,0.23296686806982617,0.23296686806982617,0.18592555919919243
kr-vs-kp,./data/num_and_cat/balanced,0.10946977701279942,0.23747896779242403,0,0,0.21873458678992388,0.23747896779242403,0.15155445225770814,0.16370706812353958
kr-vs-kp,./data/num_and_cat/balanced,0.22304334867020206,0.261888384807937,0,0,0.28996520353660044,0.182768344877653,0.26676157648948556,0.17831278806345163
kr-vs-kp,./data/num_and_cat/balanced,0.10788146648736593,0.2744911478353996,0,0,0.06340149980105268,0.20900298630585568,0.1393353242039038,0.16330033123466045
kr-vs-kp,./data/num_and_cat/balanced,0.1718988596489945,0.34980834563044394,0,0,0.34980834563044394,0.11312237097770063,0.2332055637536293,0.17490417281522197
kr-vs-kp,./data/num_and_cat/balanced,0.19850697189964064,0.3204929349237892,0,0,0.3204929349237892,0.24049221615129648,0.2403697011928419,0.19296150502376225
kr-vs-kp,./data/num_and_cat/balanced,0.663285241209485,0.663285241209485,0,0,0.663285241209485,0.339410116634566,0.663285241209485,0.009388221050352013
kr-vs-kp,./data/num_and_cat/balanced,0.10298268671365933,0.3142160708743219,0,0,0.5738993062297474,0.04719917879231965,0.29260011937697783,0.026457090532375636
kr-vs-kp,./data/num_and_cat/balanced,0.8324177768618043,0.8324177768618043,0,0,0.8324177768618043,0.8324177768618043,0.8324177768618043,0.0005416954417803658
kr-vs-kp,./data/num_and_cat/balanced,0.4288007332211986,0.4288007332211986,0,0,0.4288007332211986,0.28586715548079905,0.2951003789688557,0.1957857898665336
kr-vs-kp,./data/num_and_cat/balanced,0.8732504985848616,0.8732504985848616,0,0,0.8732504985848616,0.8732504985848616,0.4366252492924308,0.035219334272092895
kr-vs-kp,./data/num_and_cat/balanced,0.20664402521771025,0.24700095067861813,0,0,0.20664402521771025,0.1653152201741682,0.19943540459679662,0.12479146925539984
kr-vs-kp,./data/num_and_cat/balanced,0.3099283071855656,0.3099283071855656,0,0,0.3099283071855656,0.1549641535927828,0.29360209871925935,0.013296820954200119
kr-vs-kp,./data/num_and_cat/balanced,0.10771486620977161,0.21806403231000426,0,0,0.21186164378365277,0.21806403231000426,0.1329395857885465,0.03368872311225282
kr-vs-kp,./data/num_and_cat/balanced,0.12381192982183833,0.18520783871251445,0,0,0.12109166987316342,0.17896148002787338,0.11112470322750867,0.13827698499585536
kr-vs-kp,./data/num_and_cat/balanced,0.16312511544354705,0.3215066547325596,0,0,0.32536315137012944,0.10897382509253394,0.4812531155130778,0.039646479873315515
kr-vs-kp,./data/num_and_cat/balanced,0.6627046677774076,0.6627046677774076,0,0,0.6627046677774076,0.6627046677774076,0.6627046677774076,0.028273074254200576
kr-vs-kp,./data/num_and_cat/balanced,0.10528048569321746,0.1968685982554531,0,0,0.16821761534184473,0.06264772765935184,0.16269891527013558,0.019052389799969975
kr-vs-kp,./data/num_and_cat/balanced,0.1081139789688388,0.3022894089256871,0,0,0.1673830329171877,0.3022894089256871,0.156053378955362,0.18176167143347652
kr-vs-kp,./data/num_and_cat/balanced,0.15355644925248507,0.25592741542080844,0,0,0.15466757114075205,0.20255564837352275,0.1387324600996569,0.21207422734076325
kr-vs-kp,./data/num_and_cat/balanced,0.12682838506871083,0.19900611342918595,0,0,0.19900611342918595,0.11321996795572989,0.2299524042238028,0.03151795701646554
kr-vs-kp,./data/num_and_cat/balanced,0.12153904631761854,0.1620520617568247,0,0,0.12153904631761854,0.1363743448562982,0.10877286598782403,0.1454980544509236
kr-vs-kp,./data/num_and_cat/balanced,0.1075089729071868,0.2305232834865191,0,0,0.19733298808555963,0.1851546856663297,0.1832546014564821,0.1565606064891543
kr-vs-kp,./data/num_and_cat/balanced,0.09358051134236565,0.4203671535527891,0,0,0.28024476903519274,0.21018357677639454,0.1201049010150826,0.03824347455222046
balance-scale,./data/num_and_cat/balanced,0.25,0.18894470163106045,0,0,0.18894470163106045,0.2314456933997028,0.307062041148183,0.43316589510681863
balance-scale,./data/num_and_cat/balanced,0.25,0.3528895157015335,0,0,0.28441779265891226,0.25920092778001536,0.25,0.25920092778001536
