dataset,num_and_cat,model_score,instance_certainty_clf,cov_ablation,cov_pure,cov_proba,cov_shap,cov_EXPLAN,cov_LORE,cov_anchor
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.999999999804261,0.03254067584480601,0.0,0.0,0.03254067584480601,0.02252816020025031,0.007509386733416771,0.0
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9523769326878209,0.21401752190237797,0.0,0.0,0.21401752190237797,0.04630788485607009,0.2127659574468085,0.0
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9997594451938582,0.22403003754693368,0.0,0.0,0.22403003754693368,0.29912390488110135,0.22403003754693368,0.0
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9999999996812152,0.22403003754693368,0.0,0.0,0.4267834793491865,0.22403003754693368,0.22403003754693368,0.0
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9994353849967786,0.18272841051314143,0.0,0.0,0.18272841051314143,0.12390488110137672,0.18272841051314143,0.0
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9999344065695503,0.22403003754693368,0.0,0.0,0.22403003754693368,0.2390488110137672,0.22403003754693368,0.0
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9999999996729545,0.29912390488110135,0.0,0.0,0.22403003754693368,0.011264080100125156,0.22403003754693368,0.0
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9993871565204593,0.31289111389236546,0.0,0.0,0.2828535669586984,0.2828535669586984,0.311639549436796,0.21777221526908636
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9999999999654522,0.13516896120150187,0.0,0.0,0.16896120150187735,0.16896120150187735,0.16896120150187735,0.0
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9768730321685449,0.18272841051314143,0.0,0.0,0.18272841051314143,0.0688360450563204,0.1677096370463079,0.0
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9999705161957297,0.21401752190237797,0.0,0.0,0.21401752190237797,0.04755944931163955,0.2853566958698373,0.0
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9999952975430906,0.22403003754693368,0.0,0.0,0.22403003754693368,0.007509386733416771,0.22403003754693368,0.0
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9416352791547002,0.0050062578222778474,0.0,0.0,0.10137672090112641,0.011264080100125156,0.10888610763454318,0.0
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9998777880086173,0.31289111389236546,0.0,0.0,0.19524405506883605,0.2828535669586984,0.311639549436796,0.0
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9999993002445019,0.16896120150187735,0.0,0.0,0.16896120150187735,0.16896120150187735,0.16896120150187735,0.0
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9999129249089973,0.16896120150187735,0.0,0.0,0.16896120150187735,0.16896120150187735,0.16896120150187735,0.0
