dataset,num_and_cat,model_score,instance_certainty_clf,acc_ablation,acc_pure,acc_proba,acc_shap,acc_EXPLAN,acc_LORE,acc_anchor,prec_ablation,prec_pure,prec_proba,prec_shap,prec_EXPLAN,prec_LORE,prec_anchor,rec_ablation,rec_pure,rec_proba,rec_shap,rec_EXPLAN,rec_LORE,rec_anchor,f1_ablation,f1_pure,f1_proba,f1_shap,f1_EXPLAN,f1_LORE,f1_anchor
kr-vs-kp,./data/numerical_only/balanced,0.9887359198998749,1.0,1.0,0.0,0.0,1.0,1.0,0.9666666666666667,,1.0,0.0,0.0,1.0,1.0,0.9666666666666667,0.0,1.0,0.0,0.0,1.0,1.0,0.9666666666666667,0.0,1.0,0.0,0.0,1.0,1.0,0.9666666666666667,0.0
kr-vs-kp,./data/numerical_only/balanced,0.9887359198998749,0.69,1.0,0.0,0.0,1.0,1.0,1.0,0.7058823529411765,1.0,0.0,0.0,1.0,1.0,1.0,0.7058823529411765,1.0,0.0,0.0,1.0,1.0,1.0,0.7058823529411765,1.0,0.0,0.0,1.0,1.0,1.0,0.7058823529411765
kr-vs-kp,./data/numerical_only/balanced,0.9887359198998749,1.0,1.0,0.0,0.0,1.0,0.7489539748953975,1.0,,1.0,0.0,0.0,1.0,0.7489539748953975,1.0,0.0,1.0,0.0,0.0,1.0,0.7489539748953975,1.0,0.0,1.0,0.0,0.0,1.0,0.7489539748953975,1.0,0.0
kr-vs-kp,./data/numerical_only/balanced,0.9887359198998749,1.0,1.0,0.0,0.0,0.9159663865546218,0.75,0.9159663865546218,,1.0,0.0,0.0,0.9159663865546218,0.75,0.9159663865546218,0.0,1.0,0.0,0.0,0.9159663865546218,0.75,0.9159663865546218,0.0,1.0,0.0,0.0,0.9159663865546218,0.75,0.9159663865546218,0.0
kr-vs-kp,./data/numerical_only/balanced,0.9887359198998749,0.93,0.9931506849315068,0.0,0.0,0.875,0.9797979797979798,1.0,,0.9931506849315068,0.0,0.0,0.875,0.9797979797979798,1.0,0.0,0.9931506849315068,0.0,0.0,0.875,0.9797979797979798,1.0,0.0,0.9931506849315068,0.0,0.0,0.875,0.9797979797979798,1.0,0.0
kr-vs-kp,./data/numerical_only/balanced,0.9887359198998749,0.99,1.0,0.0,0.0,1.0,0.7489539748953975,1.0,,1.0,0.0,0.0,1.0,0.7489539748953975,1.0,0.0,1.0,0.0,0.0,1.0,0.7489539748953975,1.0,0.0,1.0,0.0,0.0,1.0,0.7489539748953975,1.0,0.0
kr-vs-kp,./data/numerical_only/balanced,0.9887359198998749,1.0,0.7489539748953975,0.0,0.0,1.0,1.0,0.9159663865546218,,0.7489539748953975,0.0,0.0,1.0,1.0,0.9159663865546218,0.0,0.7489539748953975,0.0,0.0,1.0,1.0,0.9159663865546218,0.0,0.7489539748953975,0.0,0.0,1.0,1.0,0.9159663865546218,0.0
kr-vs-kp,./data/numerical_only/balanced,0.9887359198998749,0.96,0.944,0.0,0.0,0.944,0.944,0.944,0.6482142857142857,0.944,0.0,0.0,0.944,0.944,0.944,0.6482142857142857,0.944,0.0,0.0,0.944,0.944,0.944,0.6482142857142857,0.944,0.0,0.0,0.944,0.944,0.944,0.6482142857142857
kr-vs-kp,./data/numerical_only/balanced,0.9887359198998749,1.0,0.8148148148148148,0.0,0.0,0.0,1.0,1.0,,0.8148148148148148,0.0,0.0,0.0,1.0,1.0,0.0,0.8148148148148148,0.0,0.0,0.0,1.0,1.0,0.0,0.8148148148148148,0.0,0.0,0.0,1.0,1.0,0.0
kr-vs-kp,./data/numerical_only/balanced,0.9887359198998749,0.92,0.9931506849315068,0.0,0.0,0.9931506849315068,0.8053097345132744,0.9931506849315068,,0.9931506849315068,0.0,0.0,0.9931506849315068,0.8053097345132744,0.9931506849315068,0.0,0.9931506849315068,0.0,0.0,0.9931506849315068,0.8053097345132744,0.9931506849315068,0.0,0.9931506849315068,0.0,0.0,0.9931506849315068,0.8053097345132744,0.9931506849315068,0.0
kr-vs-kp,./data/numerical_only/balanced,0.9887359198998749,1.0,1.0,0.0,0.0,1.0,0.944,1.0,0.7157894736842105,1.0,0.0,0.0,1.0,0.944,1.0,0.7157894736842105,1.0,0.0,0.0,1.0,0.944,1.0,0.7157894736842105,1.0,0.0,0.0,1.0,0.944,1.0,0.7157894736842105
kr-vs-kp,./data/numerical_only/balanced,0.9887359198998749,1.0,1.0,0.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
