dataset,num_and_cat,model_score,instance_certainty_clf,dectree_score,ac_score_ablation,ac_score_pure,ac_score_proba,ac_score_shap,ac_score_explan,ac_score_lore,dectree_score_prec,prec_score_ablation,prec_score_pure,prec_score_proba,prec_score_shap,prec_score_explan,prec_score_lore,dectree_score_rec,rec_score_ablation,rec_score_pure,rec_score_proba,rec_score_shap,rec_score_explan,rec_score_lore,dectree_score_f1,f1_score_ablation,f1_score_pure,f1_score_proba,f1_score_shap,f1_score_explan,f1_score_lore
kr-vs-kp,./data/numerical_only/balanced,0.9887359198998749,1.0,0.9873417721518988,0.9873417721518988,0,0,0.9873417721518988,0.9240506329113924,0.8860759493670886,0.9795918367346939,0.9795918367346939,0,0,0.9795918367346939,0.9772727272727273,0.9333333333333333,1.0,1.0,0,0,1.0,0.8958333333333334,0.875,0.9896907216494846,0.9896907216494846,0,0,0.9896907216494846,0.9347826086956522,0.9032258064516129
kr-vs-kp,./data/numerical_only/balanced,0.9887359198998749,0.69,0.9493670886075949,0.9493670886075949,0,0,0.9620253164556962,0.8607594936708861,0.8987341772151899,0.9272727272727272,0.9607843137254902,0,0,0.98,0.9347826086956522,1.0,1.0,0.9607843137254902,0,0,0.9607843137254902,0.8431372549019608,0.8431372549019608,0.9622641509433962,0.9607843137254902,0,0,0.9702970297029702,0.8865979381443299,0.9148936170212766
kr-vs-kp,./data/numerical_only/balanced,0.9887359198998749,1.0,1.0,0.9620253164556962,0,0,0.9873417721518988,0.8481012658227848,0.9746835443037974,1.0,0.9285714285714286,0,0,0.975,0.8,0.9512195121951219,1.0,1.0,0,0,1.0,0.9230769230769231,1.0,1.0,0.962962962962963,0,0,0.9873417721518987,0.8571428571428571,0.975
kr-vs-kp,./data/numerical_only/balanced,0.9887359198998749,1.0,0.9873417721518988,0.9746835443037974,0,0,0.9873417721518988,0.9367088607594937,0.9113924050632911,0.9827586206896551,1.0,0,0,0.9827586206896551,0.9642857142857143,0.9310344827586207,1.0,0.9649122807017544,0,0,1.0,0.9473684210526315,0.9473684210526315,0.9913043478260869,0.9821428571428572,0,0,0.9913043478260869,0.9557522123893805,0.9391304347826087
kr-vs-kp,./data/numerical_only/balanced,0.9887359198998749,0.93,0.9873417721518988,0.9873417721518988,0,0,0.9746835443037974,0.8987341772151899,0.8607594936708861,0.98,0.98,0,0,0.9607843137254902,0.9361702127659575,0.975,1.0,1.0,0,0,1.0,0.8979591836734694,0.7959183673469388,0.98989898989899,0.98989898989899,0,0,0.98,0.9166666666666666,0.8764044943820225
kr-vs-kp,./data/numerical_only/balanced,0.9887359198998749,0.99,0.9873417721518988,1.0,0,0,1.0,0.9367088607594937,1.0,0.98,1.0,0,0,1.0,0.9074074074074074,1.0,1.0,1.0,0,0,1.0,1.0,1.0,0.98989898989899,1.0,0,0,1.0,0.9514563106796117,1.0
kr-vs-kp,./data/numerical_only/balanced,0.9887359198998749,1.0,1.0,0.9873417721518988,0,0,1.0,0.9746835443037974,0.9240506329113924,1.0,0.9846153846153847,0,0,1.0,0.984375,0.9142857142857143,1.0,1.0,0,0,1.0,0.984375,1.0,1.0,0.9922480620155039,0,0,1.0,0.984375,0.955223880597015
kr-vs-kp,./data/numerical_only/balanced,0.9887359198998749,0.96,0.9873417721518988,0.9493670886075949,0,0,0.9746835443037974,0.9620253164556962,0.9367088607594937,1.0,0.9591836734693877,0,0,0.9607843137254902,0.9423076923076923,0.9583333333333334,0.9795918367346939,0.9591836734693877,0,0,1.0,1.0,0.9387755102040817,0.9896907216494846,0.9591836734693877,0,0,0.98,0.9702970297029703,0.9484536082474228
kr-vs-kp,./data/numerical_only/balanced,0.9887359198998749,1.0,0.9873417721518988,0.9873417721518988,0,0,0.0,0.620253164556962,0.8481012658227848,0.984375,0.984375,0,0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.5238095238095238,0.8095238095238095,0.9921259842519685,0.9921259842519685,0,0,0.0,0.6875000000000001,0.8947368421052632
kr-vs-kp,./data/numerical_only/balanced,0.9887359198998749,0.92,1.0,1.0,0,0,0.9746835443037974,0.8607594936708861,1.0,1.0,1.0,0,0,0.9565217391304348,0.8,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0.9777777777777777,0.888888888888889,1.0
kr-vs-kp,./data/numerical_only/balanced,0.9887359198998749,1.0,0.9746835443037974,0.9493670886075949,0,0,0.9746835443037974,0.9367088607594937,0.8734177215189873,0.9642857142857143,0.9629629629629629,0,0,0.9642857142857143,0.9454545454545454,0.94,1.0,0.9629629629629629,0,0,1.0,0.9629629629629629,0.8703703703703703,0.9818181818181818,0.9629629629629629,0,0,0.9818181818181818,0.9541284403669724,0.9038461538461539
kr-vs-kp,./data/numerical_only/balanced,0.9887359198998749,1.0,0.9620253164556962,0.9746835443037974,0,0,0.9746835443037974,0.9367088607594937,0.9240506329113924,0.96,0.9607843137254902,0,0,0.9607843137254902,0.9782608695652174,0.9777777777777777,0.9795918367346939,1.0,0,0,1.0,0.9183673469387755,0.8979591836734694,0.9696969696969697,0.98,0,0,0.98,0.9473684210526316,0.9361702127659575
kr-vs-kp,./data/numerical_only/balanced,0.9887359198998749,0.71,0.9873417721518988,0.9493670886075949,0,0,0.9746835443037974,0.9873417721518988,0.7721518987341772,0.9791666666666666,0.9574468085106383,0,0,0.9591836734693877,1.0,0.9142857142857143,1.0,0.9574468085106383,0,0,1.0,0.9787234042553191,0.6808510638297872,0.9894736842105264,0.9574468085106385,0,0,0.9791666666666666,0.989247311827957,0.7804878048780487
