dataset,num_and_cat,importance_gain_dtree,importance_gain_ablation,importance_gain_noproba,importance_gain_with_proba,importance_gain_shap,importance_gain_explan,importance_gain_lore,importance_gain_anchor
kr-vs-kp,./data/num_and_cat/balanced,0.060587431693989044,0.12312158469945353,0,0,0.12312158469945353,0.10097905282331508,0.12312158469945353,0.016222677595628426
kr-vs-kp,./data/num_and_cat/balanced,0.029181109185441874,0.04744367417677643,0,0,0.11619006354708265,0.06594454072790291,0.04923093587521661,0.0365395725014442
kr-vs-kp,./data/num_and_cat/balanced,0.13216867469879506,0.30210843373493945,0,0,0.30210843373493945,0.15105421686746973,0.15105421686746973,0.09694492254733215
kr-vs-kp,./data/num_and_cat/balanced,0.10779144698301107,0.1252196836555359,0,0,0.1252196836555359,0.1252196836555359,0.09332161687170465,0.13998242530755697
kr-vs-kp,./data/num_and_cat/balanced,0.06428509230233363,0.11585249042145622,0,0,0.08840197956577263,0.09853927203065134,0.1036278735632187,0.020859940400170262
kr-vs-kp,./data/num_and_cat/balanced,0.2292146697388632,0.33417338709677413,0,0,0.33417338709677413,0.20200892857142855,0.17248703917050687,0.1450748847926267
kr-vs-kp,./data/num_and_cat/balanced,0.07423580786026204,0.15938864628820976,0,0,0.07969432314410488,0.01610262008733625,0.17030567685589523,0.09197598253275108
kr-vs-kp,./data/num_and_cat/balanced,0.054317868626550296,0.15635048231511245,0,0,0.15635048231511245,0.07516077170418005,0.06679561897106105,0.11780546623794208
kr-vs-kp,./data/num_and_cat/balanced,0.07332985386221295,0.2387787056367433,0,0,0.3666492693110648,0.06750173973556022,0.11169102296450943,0.042188587334725136
kr-vs-kp,./data/num_and_cat/balanced,0.07807872306753182,0.22370057199701565,0,0,0.22370057199701565,0.09016724695349414,0.1144408521926552,0.030400397910967415
kr-vs-kp,./data/num_and_cat/balanced,0.058300791941899875,0.14522280208751492,0,0,0.16353873946206332,0.14522280208751492,0.059273384183058955,0.09763720823536153
kr-vs-kp,./data/num_and_cat/balanced,0.09491204631485191,0.10095190380761519,0,0,0.10095190380761519,0.05352371409485637,0.07118403473613893,0.05694722778891115
