dataset,num_and_cat,instance_certainty_clf,ac_score_ablation_acc,ac_score_pure_acc,ac_score_proba_acc,ac_score_shap_acc,model_score,dectree_score_acc,ac_score_explan_acc,ac_score_lore_acc
kr-vs-kp,./data/numerical_only/balanced,0.9999999645724432,1.0,0.0,0.0,1.0,0.9899874843554443,1.0,0.620253164556962,0.9240506329113924
kr-vs-kp,./data/numerical_only/balanced,0.9701687176550575,0.9240506329113924,0.0,0.0,0.9873417721518988,0.9899874843554443,0.9746835443037974,0.9367088607594937,0.8227848101265823
kr-vs-kp,./data/numerical_only/balanced,0.9997095350887656,0.9620253164556962,0.0,0.0,0.9873417721518988,0.9899874843554443,1.0,0.7088607594936709,0.9746835443037974
kr-vs-kp,./data/numerical_only/balanced,0.9999999997633506,0.9620253164556962,0.0,0.0,1.0,0.9899874843554443,1.0,0.9493670886075949,0.9873417721518988
kr-vs-kp,./data/numerical_only/balanced,0.9989153939563388,1.0,0.0,0.0,0.9746835443037974,0.9899874843554443,1.0,0.9873417721518988,0.7974683544303798
kr-vs-kp,./data/numerical_only/balanced,0.9999479038406024,0.9873417721518988,0.0,0.0,0.9873417721518988,0.9899874843554443,1.0,0.9367088607594937,0.9873417721518988
kr-vs-kp,./data/numerical_only/balanced,0.9999999999786016,0.9873417721518988,0.0,0.0,1.0,0.9899874843554443,1.0,0.8227848101265823,0.9746835443037974
kr-vs-kp,./data/numerical_only/balanced,0.9995453460980233,0.9367088607594937,0.0,0.0,1.0,0.9899874843554443,1.0,0.9620253164556962,0.9367088607594937
kr-vs-kp,./data/numerical_only/balanced,0.9999999999971246,0.9873417721518988,0.0,0.0,1.0,0.9899874843554443,0.9873417721518988,0.6835443037974683,0.9493670886075949
kr-vs-kp,./data/numerical_only/balanced,0.9808045470258815,1.0,0.0,0.0,0.9746835443037974,0.9899874843554443,1.0,0.8607594936708861,1.0
kr-vs-kp,./data/numerical_only/balanced,0.9999874130649893,0.9746835443037974,0.0,0.0,0.9873417721518988,0.9899874843554443,1.0,0.9620253164556962,0.9113924050632911
kr-vs-kp,./data/numerical_only/balanced,0.999996568587834,1.0,0.0,0.0,1.0,0.9899874843554443,0.9873417721518988,0.9493670886075949,0.9113924050632911
kr-vs-kp,./data/numerical_only/balanced,0.9698166556055622,0.9493670886075949,0.0,0.0,0.9746835443037974,0.9899874843554443,0.9873417721518988,0.9873417721518988,0.9240506329113924
kr-vs-kp,./data/numerical_only/balanced,0.9998535498127521,0.9746835443037974,0.0,0.0,0.9746835443037974,0.9899874843554443,0.9873417721518988,0.9620253164556962,0.8987341772151899
kr-vs-kp,./data/numerical_only/balanced,0.999999938904612,0.9620253164556962,0.0,0.0,0.9620253164556962,0.9899874843554443,1.0,0.9113924050632911,0.9620253164556962
kr-vs-kp,./data/numerical_only/balanced,0.999889780060763,0.9493670886075949,0.0,0.0,0.9620253164556962,0.9899874843554443,1.0,0.7341772151898734,0.7341772151898734
kr-vs-kp,./data/numerical_only/balanced,0.9804378985579575,0.9873417721518988,0.0,0.0,0.9113924050632911,0.9899874843554443,0.9873417721518988,0.9367088607594937,0.9113924050632911
kr-vs-kp,./data/numerical_only/balanced,0.9999998985905595,1.0,0.0,0.0,1.0,0.9899874843554443,1.0,0.7974683544303798,1.0
kr-vs-kp,./data/numerical_only/balanced,0.9997420491047312,0.9746835443037974,0.0,0.0,0.9493670886075949,0.9899874843554443,1.0,0.9113924050632911,0.8860759493670886
kr-vs-kp,./data/numerical_only/balanced,0.9984508495236932,0.9367088607594937,0.0,0.0,0.9873417721518988,0.9899874843554443,0.9873417721518988,0.7974683544303798,0.7721518987341772
kr-vs-kp,./data/numerical_only/balanced,0.9999998969630244,0.9873417721518988,0.0,0.0,0.9873417721518988,0.9899874843554443,1.0,0.9873417721518988,0.9746835443037974
kr-vs-kp,./data/numerical_only/balanced,0.9668005152358762,0.9240506329113924,0.0,0.0,0.9746835443037974,0.9899874843554443,0.9873417721518988,0.9620253164556962,0.9367088607594937
kr-vs-kp,./data/numerical_only/balanced,0.999989513855434,0.9873417721518988,0.0,0.0,0.9873417721518988,0.9899874843554443,1.0,0.9746835443037974,0.9493670886075949
kr-vs-kp,./data/numerical_only/balanced,0.9999999610640593,1.0,0.0,0.0,1.0,0.9899874843554443,1.0,0.8860759493670886,0.9620253164556962
kr-vs-kp,./data/numerical_only/balanced,0.9999976817625071,1.0,0.0,0.0,0.9873417721518988,0.9899874843554443,1.0,0.8987341772151899,0.8481012658227848
kr-vs-kp,./data/numerical_only/balanced,0.9896071286600304,1.0,0.0,0.0,0.9873417721518988,0.9899874843554443,1.0,0.8987341772151899,0.9113924050632911
kr-vs-kp,./data/numerical_only/balanced,0.9999939654766336,0.9873417721518988,0.0,0.0,0.9620253164556962,0.9899874843554443,1.0,1.0,0.9620253164556962
kr-vs-kp,./data/numerical_only/balanced,0.9989989534442716,1.0,0.0,0.0,1.0,0.9899874843554443,1.0,0.9873417721518988,0.9367088607594937
kr-vs-kp,./data/numerical_only/balanced,0.9998245056041265,0.9873417721518988,0.0,0.0,0.9873417721518988,0.9899874843554443,1.0,0.9746835443037974,0.8227848101265823
kr-vs-kp,./data/numerical_only/balanced,0.9991438736684206,0.9746835443037974,0.0,0.0,0.9873417721518988,0.9899874843554443,0.9873417721518988,0.8860759493670886,0.9873417721518988
kr-vs-kp,./data/numerical_only/balanced,0.9999966641581067,0.9873417721518988,0.0,0.0,0.9746835443037974,0.9899874843554443,0.9873417721518988,0.9620253164556962,0.9113924050632911
kr-vs-kp,./data/numerical_only/balanced,0.9999782079037165,0.9746835443037974,0.0,0.0,0.9746835443037974,0.9899874843554443,1.0,0.9746835443037974,0.9873417721518988
kr-vs-kp,./data/numerical_only/balanced,0.9999728677812669,0.9620253164556962,0.0,0.0,0.9620253164556962,0.9899874843554443,0.9873417721518988,0.8607594936708861,0.8987341772151899
kr-vs-kp,./data/numerical_only/balanced,0.9999620719088652,0.9873417721518988,0.0,0.0,0.9746835443037974,0.9899874843554443,0.9873417721518988,0.8734177215189873,0.6962025316455697
kr-vs-kp,./data/numerical_only/balanced,0.9990060252841287,1.0,0.0,0.0,1.0,0.9899874843554443,1.0,1.0,0.9367088607594937
kr-vs-kp,./data/numerical_only/balanced,0.9998171667411556,0.9746835443037974,0.0,0.0,1.0,0.9899874843554443,1.0,0.9746835443037974,0.9113924050632911
kr-vs-kp,./data/numerical_only/balanced,0.9987327502507252,1.0,0.0,0.0,1.0,0.9899874843554443,1.0,0.9873417721518988,0.9493670886075949
kr-vs-kp,./data/numerical_only/balanced,0.9999941392536267,0.9620253164556962,0.0,0.0,1.0,0.9899874843554443,0.9873417721518988,0.9620253164556962,0.9367088607594937
kr-vs-kp,./data/numerical_only/balanced,0.9999997484938392,0.9620253164556962,0.0,0.0,0.9746835443037974,0.9899874843554443,1.0,0.9746835443037974,0.9620253164556962
kr-vs-kp,./data/numerical_only/balanced,0.9717345343972583,0.9620253164556962,0.0,0.0,0.9873417721518988,0.9899874843554443,1.0,1.0,0.9113924050632911
kr-vs-kp,./data/numerical_only/balanced,0.9999989109150867,0.9873417721518988,0.0,0.0,0.9873417721518988,0.9899874843554443,0.9873417721518988,0.8354430379746836,0.9873417721518988
kr-vs-kp,./data/numerical_only/balanced,0.999935143411337,0.9746835443037974,0.0,0.0,1.0,0.9899874843554443,0.9873417721518988,1.0,1.0
kr-vs-kp,./data/numerical_only/balanced,0.9999997472797947,1.0,0.0,0.0,1.0,0.9899874843554443,1.0,0.810126582278481,0.9113924050632911
kr-vs-kp,./data/numerical_only/balanced,0.998442027390821,0.9620253164556962,0.0,0.0,0.9873417721518988,0.9899874843554443,0.9873417721518988,0.9240506329113924,0.8481012658227848
kr-vs-kp,./data/numerical_only/balanced,0.9969555632591868,0.9620253164556962,0.0,0.0,0.9873417721518988,0.9899874843554443,1.0,0.9493670886075949,0.9113924050632911
kr-vs-kp,./data/numerical_only/balanced,0.9999696547358241,1.0,0.0,0.0,1.0,0.9899874843554443,1.0,1.0,0.9873417721518988
kr-vs-kp,./data/numerical_only/balanced,0.9989902888820721,0.9746835443037974,0.0,0.0,0.9873417721518988,0.9899874843554443,0.9873417721518988,0.6962025316455697,0.7974683544303798
kr-vs-kp,./data/numerical_only/balanced,0.9984045155478132,0.8987341772151899,0.0,0.0,0.9620253164556962,0.9899874843554443,0.9873417721518988,0.9113924050632911,0.8607594936708861
kr-vs-kp,./data/numerical_only/balanced,0.9990228683838139,1.0,0.0,0.0,0.9746835443037974,0.9899874843554443,1.0,0.9746835443037974,1.0
kr-vs-kp,./data/numerical_only/balanced,0.9978843968835438,1.0,0.0,0.0,0.9746835443037974,0.9899874843554443,1.0,1.0,0.8860759493670886
