dataset,num_and_cat,model_score,instance_certainty_clf,dectree_score,ac_score_ablation,ac_score_pure,ac_score_proba,ac_score_shap,ac_score_explan,ac_score_lore,dectree_score_prec,prec_score_ablation,prec_score_pure,prec_score_proba,prec_score_shap,prec_score_explan,prec_score_lore,dectree_score_rec,rec_score_ablation,rec_score_pure,rec_score_proba,rec_score_shap,rec_score_explan,rec_score_lore,dectree_score_f1,f1_score_ablation,f1_score_pure,f1_score_proba,f1_score_shap,f1_score_explan,f1_score_lore
yeast,./data/numerical_only/balanced,0.6199460916442049,0.6159443977723928,0.8378378378378378,0.6756756756756757,0,0,0.7837837837837838,,0.7837837837837838,0.8378378378378378,0.6756756756756757,0,0,0.7837837837837838,,0.7837837837837838,0.8378378378378378,0.6756756756756757,0,0,0.7837837837837838,,0.7837837837837838,0.8378378378378378,0.6756756756756757,0,0,0.7837837837837838,,0.7837837837837838
yeast,./data/numerical_only/balanced,0.6199460916442049,0.8250250539742421,0.972972972972973,0.972972972972973,0,0,0.8918918918918919,,0.918918918918919,0.972972972972973,0.972972972972973,0,0,0.8918918918918919,,0.918918918918919,0.972972972972973,0.972972972972973,0,0,0.8918918918918919,,0.918918918918919,0.972972972972973,0.972972972972973,0,0,0.8918918918918919,,0.918918918918919
yeast,./data/numerical_only/balanced,0.6199460916442049,0.7973071640762602,0.8918918918918919,0.8648648648648649,0,0,0.8648648648648649,,0.8378378378378378,0.8918918918918919,0.8648648648648649,0,0,0.8648648648648649,,0.8378378378378378,0.8918918918918919,0.8648648648648649,0,0,0.8648648648648649,,0.8378378378378378,0.8918918918918919,0.8648648648648649,0,0,0.8648648648648649,,0.8378378378378378
yeast,./data/numerical_only/balanced,0.6199460916442049,0.8152199772725199,0.918918918918919,0.9459459459459459,0,0,0.0,,0.9459459459459459,0.918918918918919,0.9459459459459459,0,0,0.0,,0.9459459459459459,0.918918918918919,0.9459459459459459,0,0,0.0,,0.9459459459459459,0.918918918918919,0.9459459459459459,0,0,0.0,,0.9459459459459459
yeast,./data/numerical_only/balanced,0.6199460916442049,0.8682135999399115,0.8108108108108109,0.8378378378378378,0,0,0.8918918918918919,,0.918918918918919,0.8108108108108109,0.8378378378378378,0,0,0.8918918918918919,,0.918918918918919,0.8108108108108109,0.8378378378378378,0,0,0.8918918918918919,,0.918918918918919,0.8108108108108109,0.8378378378378378,0,0,0.8918918918918919,,0.918918918918919
yeast,./data/numerical_only/balanced,0.6199460916442049,0.5445753778092669,0.7837837837837838,0.6756756756756757,0,0,0.7027027027027027,,0.6756756756756757,0.7837837837837838,0.6756756756756757,0,0,0.7027027027027027,,0.6756756756756757,0.7837837837837838,0.6756756756756757,0,0,0.7027027027027027,,0.6756756756756757,0.7837837837837838,0.6756756756756757,0,0,0.7027027027027027,,0.6756756756756757
yeast,./data/numerical_only/balanced,0.6199460916442049,0.7244654908135044,0.8378378378378378,0.8648648648648649,0,0,0.8378378378378378,,0.8648648648648649,0.8378378378378378,0.8648648648648649,0,0,0.8378378378378378,,0.8648648648648649,0.8378378378378378,0.8648648648648649,0,0,0.8378378378378378,,0.8648648648648649,0.8378378378378378,0.8648648648648649,0,0,0.8378378378378378,,0.8648648648648649
yeast,./data/numerical_only/balanced,0.6199460916442049,0.5921854212424509,0.8918918918918919,0.8648648648648649,0,0,0.8378378378378378,,0.8108108108108109,0.8918918918918919,0.8648648648648649,0,0,0.8378378378378378,,0.8108108108108109,0.8918918918918919,0.8648648648648649,0,0,0.8378378378378378,,0.8108108108108109,0.8918918918918919,0.8648648648648649,0,0,0.8378378378378378,,0.8108108108108109
yeast,./data/numerical_only/balanced,0.6199460916442049,0.583264425971437,0.8648648648648649,0.8918918918918919,0,0,0.8108108108108109,,0.918918918918919,0.8648648648648649,0.8918918918918919,0,0,0.8108108108108109,,0.918918918918919,0.8648648648648649,0.8918918918918919,0,0,0.8108108108108109,,0.918918918918919,0.8648648648648649,0.8918918918918919,0,0,0.8108108108108109,,0.918918918918919
yeast,./data/numerical_only/balanced,0.6199460916442049,0.6678515535326774,0.972972972972973,0.9459459459459459,0,0,0.918918918918919,,0.9459459459459459,0.972972972972973,0.9459459459459459,0,0,0.918918918918919,,0.9459459459459459,0.972972972972973,0.9459459459459459,0,0,0.918918918918919,,0.9459459459459459,0.972972972972973,0.9459459459459459,0,0,0.918918918918919,,0.9459459459459459
yeast,./data/numerical_only/balanced,0.6199460916442049,0.9615023951134444,0.918918918918919,0.9459459459459459,0,0,0.0,,0.8648648648648649,0.918918918918919,0.9459459459459459,0,0,0.0,,0.8648648648648649,0.918918918918919,0.9459459459459459,0,0,0.0,,0.8648648648648649,0.918918918918919,0.9459459459459459,0,0,0.0,,0.8648648648648649
yeast,./data/numerical_only/balanced,0.6199460916442049,0.6553672710149224,0.7567567567567568,0.7297297297297297,0,0,0.7297297297297297,,0.6486486486486487,0.7567567567567568,0.7297297297297297,0,0,0.7297297297297297,,0.6486486486486487,0.7567567567567568,0.7297297297297297,0,0,0.7297297297297297,,0.6486486486486487,0.7567567567567567,0.7297297297297297,0,0,0.7297297297297297,,0.6486486486486487
yeast,./data/numerical_only/balanced,0.6199460916442049,0.6091262814249407,0.9459459459459459,0.972972972972973,0,0,0.972972972972973,,0.7297297297297297,0.9459459459459459,0.972972972972973,0,0,0.972972972972973,,0.7297297297297297,0.9459459459459459,0.972972972972973,0,0,0.972972972972973,,0.7297297297297297,0.9459459459459459,0.972972972972973,0,0,0.972972972972973,,0.7297297297297297
yeast,./data/numerical_only/balanced,0.6199460916442049,0.5888402956137627,0.918918918918919,0.918918918918919,0,0,0.8378378378378378,,0.8918918918918919,0.918918918918919,0.918918918918919,0,0,0.8378378378378378,,0.8918918918918919,0.918918918918919,0.918918918918919,0,0,0.8378378378378378,,0.8918918918918919,0.918918918918919,0.918918918918919,0,0,0.8378378378378378,,0.8918918918918919
yeast,./data/numerical_only/balanced,0.6199460916442049,0.6227043135099942,0.8648648648648649,0.7837837837837838,0,0,0.8378378378378378,,0.8648648648648649,0.8648648648648649,0.7837837837837838,0,0,0.8378378378378378,,0.8648648648648649,0.8648648648648649,0.7837837837837838,0,0,0.8378378378378378,,0.8648648648648649,0.8648648648648649,0.7837837837837838,0,0,0.8378378378378378,,0.8648648648648649
yeast,./data/numerical_only/balanced,0.6199460916442049,0.6343747033925953,0.8378378378378378,0.8648648648648649,0,0,0.8648648648648649,,0.7567567567567568,0.8378378378378378,0.8648648648648649,0,0,0.8648648648648649,,0.7567567567567568,0.8378378378378378,0.8648648648648649,0,0,0.8648648648648649,,0.7567567567567568,0.8378378378378378,0.8648648648648649,0,0,0.8648648648648649,,0.7567567567567567
yeast,./data/numerical_only/balanced,0.6199460916442049,0.6727807790583862,0.7027027027027027,0.7837837837837838,0,0,0.6486486486486487,,0.5675675675675675,0.7027027027027027,0.7837837837837838,0,0,0.6486486486486487,,0.5675675675675675,0.7027027027027027,0.7837837837837838,0,0,0.6486486486486487,,0.5675675675675675,0.7027027027027027,0.7837837837837838,0,0,0.6486486486486487,,0.5675675675675675
yeast,./data/numerical_only/balanced,0.6199460916442049,0.5451236663385215,0.7567567567567568,0.7567567567567568,0,0,0.6756756756756757,,0.5945945945945946,0.7567567567567568,0.7567567567567568,0,0,0.6756756756756757,,0.5945945945945946,0.7567567567567568,0.7567567567567568,0,0,0.6756756756756757,,0.5945945945945946,0.7567567567567567,0.7567567567567567,0,0,0.6756756756756757,,0.5945945945945946
yeast,./data/numerical_only/balanced,0.6199460916442049,0.6624567000525368,0.9459459459459459,1.0,0,0,0.918918918918919,,0.9459459459459459,0.9459459459459459,1.0,0,0,0.918918918918919,,0.9459459459459459,0.9459459459459459,1.0,0,0,0.918918918918919,,0.9459459459459459,0.9459459459459459,1.0,0,0,0.918918918918919,,0.9459459459459459
yeast,./data/numerical_only/balanced,0.6199460916442049,0.6909250911352561,0.8108108108108109,0.8108108108108109,0,0,0.8378378378378378,,0.7567567567567568,0.8108108108108109,0.8108108108108109,0,0,0.8378378378378378,,0.7567567567567568,0.8108108108108109,0.8108108108108109,0,0,0.8378378378378378,,0.7567567567567568,0.8108108108108109,0.8108108108108109,0,0,0.8378378378378378,,0.7567567567567567
yeast,./data/numerical_only/balanced,0.6199460916442049,0.9291670920366423,0.7297297297297297,0.7027027027027027,0,0,0.6756756756756757,,0.6756756756756757,0.7297297297297297,0.7027027027027027,0,0,0.6756756756756757,,0.6756756756756757,0.7297297297297297,0.7027027027027027,0,0,0.6756756756756757,,0.6756756756756757,0.7297297297297297,0.7027027027027027,0,0,0.6756756756756757,,0.6756756756756757
yeast,./data/numerical_only/balanced,0.6199460916442049,0.7141777014108566,0.7837837837837838,0.8648648648648649,0,0,0.7837837837837838,,0.8918918918918919,0.7837837837837838,0.8648648648648649,0,0,0.7837837837837838,,0.8918918918918919,0.7837837837837838,0.8648648648648649,0,0,0.7837837837837838,,0.8918918918918919,0.7837837837837838,0.8648648648648649,0,0,0.7837837837837838,,0.8918918918918919
yeast,./data/numerical_only/balanced,0.6199460916442049,0.6052395960273713,0.918918918918919,0.918918918918919,0,0,0.8648648648648649,,0.918918918918919,0.918918918918919,0.918918918918919,0,0,0.8648648648648649,,0.918918918918919,0.918918918918919,0.918918918918919,0,0,0.8648648648648649,,0.918918918918919,0.918918918918919,0.918918918918919,0,0,0.8648648648648649,,0.918918918918919
yeast,./data/numerical_only/balanced,0.6199460916442049,0.4220149154591119,0.8648648648648649,0.918918918918919,0,0,0.8918918918918919,,0.5945945945945946,0.8648648648648649,0.918918918918919,0,0,0.8918918918918919,,0.5945945945945946,0.8648648648648649,0.918918918918919,0,0,0.8918918918918919,,0.5945945945945946,0.8648648648648649,0.918918918918919,0,0,0.8918918918918919,,0.5945945945945946
