dataset,num_and_cat,model_score,instance_certainty_clf,acc_ablation,acc_pure,acc_proba,acc_shap,acc_EXPLAN,acc_LORE,acc_anchor,prec_ablation,prec_pure,prec_proba,prec_shap,prec_EXPLAN,prec_LORE,prec_anchor,rec_ablation,rec_pure,rec_proba,rec_shap,rec_EXPLAN,rec_LORE,rec_anchor,f1_ablation,f1_pure,f1_proba,f1_shap,f1_EXPLAN,f1_LORE,f1_anchor
yeast,knn-nosuite,0.5929919137466307,0.8,0.5769230769230769,0.0,0.0,0.7446808510638298,,0.8108108108108109,0.1725067385444744,0.5769230769230769,0.0,0.0,0.7446808510638298,,0.8108108108108109,0.1725067385444744,0.5769230769230769,0.0,0.0,0.7446808510638298,,0.8108108108108109,0.1725067385444744,0.5769230769230769,0.0,0.0,0.7446808510638298,,0.8108108108108109,0.1725067385444744
yeast,knn-nosuite,0.5929919137466307,1.0,0.5882352941176471,0.0,0.0,0.6086956521739131,,0.625,0.2830188679245283,0.5882352941176471,0.0,0.0,0.6086956521739131,,0.625,0.2830188679245283,0.5882352941176471,0.0,0.0,0.6086956521739131,,0.625,0.2830188679245283,0.5882352941176471,0.0,0.0,0.6086956521739131,,0.625,0.2830188679245283
yeast,knn-nosuite,0.5929919137466307,0.6,0.55,0.0,0.0,0.42857142857142855,,0.5652173913043478,0.2830188679245283,0.55,0.0,0.0,0.42857142857142855,,0.5652173913043478,0.2830188679245283,0.55,0.0,0.0,0.42857142857142855,,0.5652173913043478,0.2830188679245283,0.55,0.0,0.0,0.42857142857142855,,0.5652173913043478,0.2830188679245283
yeast,knn-nosuite,0.5929919137466307,0.6,0.7804878048780488,0.0,0.0,0.8484848484848485,,0.8285714285714286,0.11320754716981132,0.7804878048780488,0.0,0.0,0.8484848484848485,,0.8285714285714286,0.11320754716981132,0.7804878048780488,0.0,0.0,0.8484848484848485,,0.8285714285714286,0.11320754716981132,0.7804878048780488,0.0,0.0,0.8484848484848486,,0.8285714285714286,0.11320754716981132
yeast,knn-nosuite,0.5929919137466307,0.6,0.6896551724137931,0.0,0.0,0.9166666666666666,,0.8,0.1725067385444744,0.6896551724137931,0.0,0.0,0.9166666666666666,,0.8,0.1725067385444744,0.6896551724137931,0.0,0.0,0.9166666666666666,,0.8,0.1725067385444744,0.6896551724137931,0.0,0.0,0.9166666666666666,,0.8000000000000002,0.1725067385444744
yeast,knn-nosuite,0.5929919137466307,0.4,0.0,0.0,0.0,0.4,,0.36363636363636365,0.32075471698113206,0.0,0.0,0.0,0.4,,0.36363636363636365,0.32075471698113206,0.0,0.0,0.0,0.4,,0.36363636363636365,0.32075471698113206,0.0,0.0,0.0,0.4000000000000001,,0.36363636363636365,0.32075471698113206
yeast,knn-nosuite,0.5929919137466307,0.6,0.4772727272727273,0.0,0.0,0.782608695652174,,0.0,0.1725067385444744,0.4772727272727273,0.0,0.0,0.782608695652174,,0.0,0.1725067385444744,0.4772727272727273,0.0,0.0,0.782608695652174,,0.0,0.1725067385444744,0.4772727272727273,0.0,0.0,0.782608695652174,,0.0,0.1725067385444744
yeast,knn-nosuite,0.5929919137466307,0.4,0.40540540540540543,0.0,0.0,0.6521739130434783,,0.5,0.32075471698113206,0.40540540540540543,0.0,0.0,0.6521739130434783,,0.5,0.32075471698113206,0.40540540540540543,0.0,0.0,0.6521739130434783,,0.5,0.32075471698113206,0.40540540540540543,0.0,0.0,0.6521739130434783,,0.5,0.32075471698113206
yeast,knn-nosuite,0.5929919137466307,0.4,0.4,0.0,0.0,0.0,,0.0,0.1725067385444744,0.4,0.0,0.0,0.0,,0.0,0.1725067385444744,0.4,0.0,0.0,0.0,,0.0,0.1725067385444744,0.4000000000000001,0.0,0.0,0.0,,0.0,0.1725067385444744
yeast,knn-nosuite,0.5929919137466307,0.8,0.6382978723404256,0.0,0.0,0.8285714285714286,,0.6486486486486487,0.11320754716981132,0.6382978723404256,0.0,0.0,0.8285714285714286,,0.6486486486486487,0.11320754716981132,0.6382978723404256,0.0,0.0,0.8285714285714286,,0.6486486486486487,0.11320754716981132,0.6382978723404256,0.0,0.0,0.8285714285714286,,0.6486486486486487,0.11320754716981132
