dataset,num_and_cat,model_score,instance_certainty_clf,dtree_elen,ablation_lux_elen,pure_lux_elen,proba_lux_elen,shap_lux_elen,explan_elen,lore_elen,anchor_elen
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9988558617619334,4.0,3.0,0.0,0.0,3.0,3.0,5.0,3.0
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9987072392339708,9.0,4.0,0.0,0.0,5.0,4.0,6.0,5.0
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9973150774712025,10.0,2.0,0.0,0.0,4.0,4.0,7.0,25.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.8052154266047228,4.0,3.0,0.0,0.0,4.0,2.0,3.0,1.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.3752896670484181,4.0,3.0,0.0,0.0,3.0,3.0,4.0,2.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.5208985853373999,4.0,3.0,0.0,0.0,4.0,2.0,4.0,4.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.785828580234812,4.0,2.0,0.0,0.0,3.0,3.0,3.0,2.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.9117947250767909,4.0,3.0,0.0,0.0,3.0,3.0,4.0,1.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.5270712368010023,4.0,3.0,0.0,0.0,4.0,3.0,4.0,4.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.9980171956548824,4.0,1.0,0.0,0.0,3.0,2.0,3.0,2.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.9999998455967597,4.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.9978136058360371,4.0,2.0,0.0,0.0,2.0,3.0,3.0,2.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.9955453468399187,4.0,3.0,0.0,0.0,3.0,2.0,3.0,3.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.3803343131330966,4.0,3.0,0.0,0.0,3.0,3.0,4.0,2.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.7783476779160019,4.0,3.0,0.0,0.0,4.0,4.0,3.0,1.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.9784030893631883,4.0,4.0,0.0,0.0,3.0,3.0,3.0,2.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.9992354960289295,4.0,1.0,0.0,0.0,2.0,3.0,3.0,3.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.9445051302567576,4.0,2.0,0.0,0.0,3.0,4.0,4.0,2.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.7832813453487074,4.0,2.0,0.0,0.0,3.0,3.0,3.0,2.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.9984433636281657,4.0,2.0,0.0,0.0,3.0,3.0,3.0,3.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.9128914100209002,4.0,4.0,0.0,0.0,3.0,3.0,4.0,2.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.9999999700343616,4.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.9999415576360464,4.0,0.0,0.0,0.0,2.0,3.0,4.0,4.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.8786531525300371,4.0,3.0,0.0,0.0,3.0,4.0,3.0,2.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.6869810217723139,4.0,4.0,0.0,0.0,4.0,3.0,3.0,2.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.8148532206360489,4.0,3.0,0.0,0.0,3.0,2.0,3.0,2.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.9957965176012756,4.0,2.0,0.0,0.0,3.0,4.0,4.0,2.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.9503419785591883,4.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.3934880541074005,4.0,3.0,0.0,0.0,3.0,3.0,4.0,2.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.9298137778644743,4.0,2.0,0.0,0.0,3.0,3.0,4.0,1.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.4220896316156483,4.0,3.0,0.0,0.0,3.0,3.0,2.0,2.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.9952336911041099,4.0,1.0,0.0,0.0,2.0,4.0,4.0,2.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.9512104769866567,4.0,3.0,0.0,0.0,3.0,3.0,4.0,2.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.9999973217193663,4.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.7428838177440639,4.0,3.0,0.0,0.0,3.0,4.0,3.0,4.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.9656741683523983,4.0,2.0,0.0,0.0,2.0,3.0,3.0,4.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.9677458860707867,4.0,3.0,0.0,0.0,4.0,3.0,4.0,2.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.9968697069922831,4.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0
