dataset,num_and_cat,instance_certainty_clf,ac_score_ablation_acc,ac_score_pure_acc,ac_score_proba_acc,ac_score_shap_acc,model_score,dectree_score_acc,ac_score_explan_acc,ac_score_lore_acc
kr-vs-kp,./data/num_and_cat/balanced,0.9999999806421583,1.0,0.0,0.0,1.0,0.9912390488110138,1.0,0.9113924050632911,0.8734177215189873
kr-vs-kp,./data/num_and_cat/balanced,0.9787985753141186,0.9240506329113924,0.0,0.0,1.0,0.9912390488110138,0.9746835443037974,0.3924050632911392,0.810126582278481
kr-vs-kp,./data/num_and_cat/balanced,0.9999266455623175,0.9620253164556962,0.0,0.0,0.9873417721518988,0.9912390488110138,1.0,0.8860759493670886,0.9746835443037974
kr-vs-kp,./data/num_and_cat/balanced,0.9999999999820979,0.9620253164556962,0.0,0.0,1.0,0.9912390488110138,1.0,0.759493670886076,0.9113924050632911
kr-vs-kp,./data/num_and_cat/balanced,0.9991988094497736,1.0,0.0,0.0,1.0,0.9912390488110138,1.0,1.0,0.9620253164556962
kr-vs-kp,./data/num_and_cat/balanced,0.9999832963025093,0.9873417721518988,0.0,0.0,0.9873417721518988,0.9912390488110138,1.0,0.9240506329113924,0.9873417721518988
kr-vs-kp,./data/num_and_cat/balanced,0.9999999999867382,0.9873417721518988,0.0,0.0,1.0,0.9912390488110138,1.0,0.9620253164556962,0.9113924050632911
kr-vs-kp,./data/num_and_cat/balanced,0.9985980028806143,0.9367088607594937,0.0,0.0,0.9746835443037974,0.9912390488110138,1.0,0.9746835443037974,0.9240506329113924
kr-vs-kp,./data/num_and_cat/balanced,0.9999999999159707,0.9873417721518988,0.0,0.0,0.9620253164556962,0.9912390488110138,0.9873417721518988,0.8607594936708861,0.8734177215189873
kr-vs-kp,./data/num_and_cat/balanced,0.9806691195671019,1.0,0.0,0.0,0.9746835443037974,0.9912390488110138,1.0,0.8987341772151899,1.0
kr-vs-kp,./data/num_and_cat/balanced,0.999975627443578,0.9746835443037974,0.0,0.0,0.9367088607594937,0.9912390488110138,1.0,0.8860759493670886,0.8607594936708861
kr-vs-kp,./data/num_and_cat/balanced,0.9999960410516523,1.0,0.0,0.0,0.9493670886075949,0.9912390488110138,0.9873417721518988,0.9746835443037974,0.8227848101265823
kr-vs-kp,./data/num_and_cat/balanced,0.8253281516429247,0.9493670886075949,0.0,0.0,0.9746835443037974,0.9912390488110138,0.9873417721518988,0.9113924050632911,0.9493670886075949
kr-vs-kp,./data/num_and_cat/balanced,0.9997327346844612,0.9746835443037974,0.0,0.0,0.9620253164556962,0.9912390488110138,0.9873417721518988,0.9746835443037974,0.8734177215189873
kr-vs-kp,./data/num_and_cat/balanced,0.9999997438770379,0.9620253164556962,0.0,0.0,0.9620253164556962,0.9912390488110138,1.0,0.9493670886075949,0.9620253164556962
kr-vs-kp,./data/num_and_cat/balanced,0.9999850812084297,0.9493670886075949,0.0,0.0,1.0,0.9912390488110138,1.0,0.810126582278481,0.7341772151898734
kr-vs-kp,./data/num_and_cat/balanced,0.9780181240569463,0.9873417721518988,0.0,0.0,0.9113924050632911,0.9912390488110138,0.9873417721518988,0.8860759493670886,0.8987341772151899
kr-vs-kp,./data/num_and_cat/balanced,0.9999999875258035,1.0,0.0,0.0,1.0,0.9912390488110138,1.0,1.0,0.9873417721518988
kr-vs-kp,./data/num_and_cat/balanced,0.9994238566095532,0.9746835443037974,0.0,0.0,0.9493670886075949,0.9912390488110138,1.0,0.9746835443037974,0.9113924050632911
kr-vs-kp,./data/num_and_cat/balanced,0.9998788135675419,0.9367088607594937,0.0,0.0,0.9746835443037974,0.9912390488110138,0.9873417721518988,0.7974683544303798,0.7974683544303798
kr-vs-kp,./data/num_and_cat/balanced,0.9999998886643621,0.9873417721518988,0.0,0.0,0.9873417721518988,0.9912390488110138,1.0,0.9873417721518988,0.9746835443037974
kr-vs-kp,./data/num_and_cat/balanced,0.979219434406154,0.9240506329113924,0.0,0.0,0.9240506329113924,0.9912390488110138,0.9873417721518988,0.9493670886075949,0.9493670886075949
kr-vs-kp,./data/num_and_cat/balanced,0.9999863454552058,0.9873417721518988,0.0,0.0,0.9873417721518988,0.9912390488110138,1.0,0.9367088607594937,0.9746835443037974
kr-vs-kp,./data/num_and_cat/balanced,0.9999999982725638,1.0,0.0,0.0,1.0,0.9912390488110138,1.0,0.8734177215189873,1.0
kr-vs-kp,./data/num_and_cat/balanced,0.9999955329004064,1.0,0.0,0.0,1.0,0.9912390488110138,1.0,0.9620253164556962,0.9240506329113924
kr-vs-kp,./data/num_and_cat/balanced,0.9855467962876344,1.0,0.0,0.0,1.0,0.9912390488110138,1.0,0.9240506329113924,0.9367088607594937
kr-vs-kp,./data/num_and_cat/balanced,0.9999878752477442,0.9873417721518988,0.0,0.0,0.9620253164556962,0.9912390488110138,1.0,0.9746835443037974,0.9620253164556962
kr-vs-kp,./data/num_and_cat/balanced,0.9990074624902006,1.0,0.0,0.0,1.0,0.9912390488110138,1.0,0.9873417721518988,0.9873417721518988
kr-vs-kp,./data/num_and_cat/balanced,0.9999526136156475,0.9873417721518988,0.0,0.0,0.9873417721518988,0.9912390488110138,1.0,0.8607594936708861,0.7721518987341772
kr-vs-kp,./data/num_and_cat/balanced,0.9973756714807024,0.9746835443037974,0.0,0.0,0.9873417721518988,0.9912390488110138,0.9873417721518988,0.9113924050632911,0.9240506329113924
kr-vs-kp,./data/num_and_cat/balanced,0.9999976429401484,0.9873417721518988,0.0,0.0,0.9746835443037974,0.9912390488110138,0.9873417721518988,0.9620253164556962,0.8987341772151899
kr-vs-kp,./data/num_and_cat/balanced,0.9999833140041164,0.9746835443037974,0.0,0.0,1.0,0.9912390488110138,1.0,1.0,1.0
kr-vs-kp,./data/num_and_cat/balanced,0.9999945716884735,0.9620253164556962,0.0,0.0,0.9620253164556962,0.9912390488110138,0.9873417721518988,0.8987341772151899,0.759493670886076
kr-vs-kp,./data/num_and_cat/balanced,0.9999997135485704,0.9873417721518988,0.0,0.0,0.9620253164556962,0.9912390488110138,0.9873417721518988,0.8481012658227848,0.8227848101265823
kr-vs-kp,./data/num_and_cat/balanced,0.999221327071664,1.0,0.0,0.0,1.0,0.9912390488110138,1.0,1.0,0.9367088607594937
kr-vs-kp,./data/num_and_cat/balanced,0.9997040725984454,0.9746835443037974,0.0,0.0,1.0,0.9912390488110138,1.0,0.9873417721518988,0.9113924050632911
kr-vs-kp,./data/num_and_cat/balanced,0.9996201840798737,1.0,0.0,0.0,1.0,0.9912390488110138,1.0,0.9746835443037974,0.9873417721518988
kr-vs-kp,./data/num_and_cat/balanced,0.9999820233293152,0.9620253164556962,0.0,0.0,0.9620253164556962,0.9912390488110138,0.9873417721518988,0.9113924050632911,0.9367088607594937
kr-vs-kp,./data/num_and_cat/balanced,0.9999998055096956,0.9620253164556962,0.0,0.0,0.9746835443037974,0.9912390488110138,1.0,0.9493670886075949,0.9746835443037974
kr-vs-kp,./data/num_and_cat/balanced,0.982208897112845,0.9620253164556962,0.0,0.0,0.9873417721518988,0.9912390488110138,1.0,0.9746835443037974,0.9113924050632911
kr-vs-kp,./data/num_and_cat/balanced,0.9999994924380252,0.9873417721518988,0.0,0.0,0.9873417721518988,0.9912390488110138,0.9873417721518988,0.9113924050632911,0.8481012658227848
kr-vs-kp,./data/num_and_cat/balanced,0.9998988185371146,0.9746835443037974,0.0,0.0,0.9746835443037974,0.9912390488110138,0.9873417721518988,0.9873417721518988,1.0
kr-vs-kp,./data/num_and_cat/balanced,0.9999965764863002,1.0,0.0,0.0,1.0,0.9912390488110138,1.0,0.7721518987341772,1.0
kr-vs-kp,./data/num_and_cat/balanced,0.9994343184145327,0.9620253164556962,0.0,0.0,0.9493670886075949,0.9912390488110138,0.9873417721518988,0.9367088607594937,0.9113924050632911
kr-vs-kp,./data/num_and_cat/balanced,0.9958427975088554,0.9620253164556962,0.0,0.0,0.9873417721518988,0.9912390488110138,1.0,1.0,0.9113924050632911
kr-vs-kp,./data/num_and_cat/balanced,0.9998957849096739,1.0,0.0,0.0,1.0,0.9912390488110138,1.0,1.0,0.9620253164556962
kr-vs-kp,./data/num_and_cat/balanced,0.9997046329663656,0.9746835443037974,0.0,0.0,0.9873417721518988,0.9912390488110138,0.9873417721518988,0.8227848101265823,0.810126582278481
kr-vs-kp,./data/num_and_cat/balanced,0.9988558617619334,0.8987341772151899,0.0,0.0,0.9493670886075949,0.9912390488110138,0.9873417721518988,0.8734177215189873,0.6708860759493671
kr-vs-kp,./data/num_and_cat/balanced,0.9987072392339708,1.0,0.0,0.0,0.9746835443037974,0.9912390488110138,1.0,0.9620253164556962,0.9746835443037974
kr-vs-kp,./data/num_and_cat/balanced,0.9973150774712025,1.0,0.0,0.0,0.9746835443037974,0.9912390488110138,1.0,0.9746835443037974,0.8987341772151899
kr-vs-kp,./data/num_and_cat/balanced,0.9999999806421583,1.0,0.0,0.0,1.0,0.9912390488110138,1.0,0.9113924050632911,0.8734177215189873
kr-vs-kp,./data/num_and_cat/balanced,0.9787985753141186,0.9240506329113924,0.0,0.0,1.0,0.9912390488110138,0.9746835443037974,0.3924050632911392,0.810126582278481
