dataset,num_and_cat,model_score,instance_certainty_clf,acc_ablation,acc_pure,acc_proba,acc_shap,acc_EXPLAN,acc_LORE,acc_anchor,prec_ablation,prec_pure,prec_proba,prec_shap,prec_EXPLAN,prec_LORE,prec_anchor,rec_ablation,rec_pure,rec_proba,rec_shap,rec_EXPLAN,rec_LORE,rec_anchor,f1_ablation,f1_pure,f1_proba,f1_shap,f1_EXPLAN,f1_LORE,f1_anchor
yeast,rfc-nosuite,0.6091644204851752,0.44,0.3333333333333333,0.0,0.0,0.8421052631578947,,0.8518518518518519,0.1725067385444744,0.3333333333333333,0.0,0.0,0.8421052631578947,,0.8518518518518519,0.1725067385444744,0.3333333333333333,0.0,0.0,0.8421052631578947,,0.8518518518518519,0.1725067385444744,0.3333333333333333,0.0,0.0,0.8421052631578947,,0.8518518518518519,0.1725067385444744
yeast,rfc-nosuite,0.6091644204851752,0.8,0.5,0.0,0.0,0.6363636363636364,,0.5625,0.2830188679245283,0.5,0.0,0.0,0.6363636363636364,,0.5625,0.2830188679245283,0.5,0.0,0.0,0.6363636363636364,,0.5625,0.2830188679245283,0.5,0.0,0.0,0.6363636363636364,,0.5625,0.2830188679245283
yeast,rfc-nosuite,0.6091644204851752,0.69,0.45454545454545453,0.0,0.0,1.0,,0.5757575757575758,0.2830188679245283,0.45454545454545453,0.0,0.0,1.0,,0.5757575757575758,0.2830188679245283,0.45454545454545453,0.0,0.0,1.0,,0.5757575757575758,0.2830188679245283,0.45454545454545453,0.0,0.0,1.0,,0.5757575757575758,0.2830188679245283
yeast,rfc-nosuite,0.6091644204851752,0.76,0.627906976744186,0.0,0.0,0.5714285714285714,,0.7090909090909091,0.11320754716981132,0.627906976744186,0.0,0.0,0.5714285714285714,,0.7090909090909091,0.11320754716981132,0.627906976744186,0.0,0.0,0.5714285714285714,,0.7090909090909091,0.11320754716981132,0.627906976744186,0.0,0.0,0.5714285714285714,,0.7090909090909091,0.11320754716981132
yeast,rfc-nosuite,0.6091644204851752,0.83,0.8333333333333334,0.0,0.0,0.6666666666666666,,0.675,0.1725067385444744,0.8333333333333334,0.0,0.0,0.6666666666666666,,0.675,0.1725067385444744,0.8333333333333334,0.0,0.0,0.6666666666666666,,0.675,0.1725067385444744,0.8333333333333334,0.0,0.0,0.6666666666666666,,0.675,0.1725067385444744
yeast,rfc-nosuite,0.6091644204851752,0.4,0.7058823529411765,0.0,0.0,0.25,,0.0,0.32075471698113206,0.7058823529411765,0.0,0.0,0.25,,0.0,0.32075471698113206,0.7058823529411765,0.0,0.0,0.25,,0.0,0.32075471698113206,0.7058823529411765,0.0,0.0,0.25,,0.0,0.32075471698113206
yeast,rfc-nosuite,0.6091644204851752,0.7,0.5,0.0,0.0,0.8333333333333334,,0.6724137931034483,0.1725067385444744,0.5,0.0,0.0,0.8333333333333334,,0.6724137931034483,0.1725067385444744,0.5,0.0,0.0,0.8333333333333334,,0.6724137931034483,0.1725067385444744,0.5,0.0,0.0,0.8333333333333334,,0.6724137931034483,0.1725067385444744
yeast,rfc-nosuite,0.6091644204851752,0.52,0.0,0.0,0.0,0.8,,0.2,0.2830188679245283,0.0,0.0,0.0,0.8,,0.2,0.2830188679245283,0.0,0.0,0.0,0.8,,0.2,0.2830188679245283,0.0,0.0,0.0,0.8000000000000002,,0.20000000000000004,0.2830188679245283
yeast,rfc-nosuite,0.6091644204851752,0.53,0.2857142857142857,0.0,0.0,0.3333333333333333,,0.6666666666666666,0.2830188679245283,0.2857142857142857,0.0,0.0,0.3333333333333333,,0.6666666666666666,0.2830188679245283,0.2857142857142857,0.0,0.0,0.3333333333333333,,0.6666666666666666,0.2830188679245283,0.2857142857142857,0.0,0.0,0.3333333333333333,,0.6666666666666666,0.2830188679245283
yeast,rfc-nosuite,0.6091644204851752,0.76,0.35714285714285715,0.0,0.0,0.4,,0.5413533834586466,0.32075471698113206,0.35714285714285715,0.0,0.0,0.4,,0.5413533834586466,0.32075471698113206,0.35714285714285715,0.0,0.0,0.4,,0.5413533834586466,0.32075471698113206,0.35714285714285715,0.0,0.0,0.4000000000000001,,0.5413533834586466,0.32075471698113206
yeast,rfc-nosuite,0.6091644204851752,0.79,0.8529411764705882,0.0,0.0,0.5,,0.75,0.11320754716981132,0.8529411764705882,0.0,0.0,0.5,,0.75,0.11320754716981132,0.8529411764705882,0.0,0.0,0.5,,0.75,0.11320754716981132,0.8529411764705882,0.0,0.0,0.5,,0.75,0.11320754716981132
yeast,rfc-nosuite,0.6091644204851752,0.84,0.6666666666666666,0.0,0.0,0.5,,0.7017543859649122,0.1725067385444744,0.6666666666666666,0.0,0.0,0.5,,0.7017543859649122,0.1725067385444744,0.6666666666666666,0.0,0.0,0.5,,0.7017543859649122,0.1725067385444744,0.6666666666666666,0.0,0.0,0.5,,0.7017543859649122,0.1725067385444744
yeast,rfc-nosuite,0.6091644204851752,0.7,0.391304347826087,0.0,0.0,0.59375,,0.625,0.2830188679245283,0.391304347826087,0.0,0.0,0.59375,,0.625,0.2830188679245283,0.391304347826087,0.0,0.0,0.59375,,0.625,0.2830188679245283,0.391304347826087,0.0,0.0,0.59375,,0.625,0.2830188679245283
yeast,rfc-nosuite,0.6091644204851752,0.47,0.25,0.0,0.0,0.0,,0.16666666666666666,0.32075471698113206,0.25,0.0,0.0,0.0,,0.16666666666666666,0.32075471698113206,0.25,0.0,0.0,0.0,,0.16666666666666666,0.32075471698113206,0.25,0.0,0.0,0.0,,0.16666666666666666,0.32075471698113206
yeast,rfc-nosuite,0.6091644204851752,0.81,0.6341463414634146,0.0,0.0,0.5,,0.7090909090909091,0.11320754716981132,0.6341463414634146,0.0,0.0,0.5,,0.7090909090909091,0.11320754716981132,0.6341463414634146,0.0,0.0,0.5,,0.7090909090909091,0.11320754716981132,0.6341463414634146,0.0,0.0,0.5,,0.7090909090909091,0.11320754716981132
yeast,rfc-nosuite,0.6091644204851752,0.51,0.5,0.0,0.0,0.5,,0.5342465753424658,0.2830188679245283,0.5,0.0,0.0,0.5,,0.5342465753424658,0.2830188679245283,0.5,0.0,0.0,0.5,,0.5342465753424658,0.2830188679245283,0.5,0.0,0.0,0.5,,0.5342465753424658,0.2830188679245283
yeast,rfc-nosuite,0.6091644204851752,0.48,1.0,0.0,0.0,0.8571428571428571,,0.8,0.1725067385444744,1.0,0.0,0.0,0.8571428571428571,,0.8,0.1725067385444744,1.0,0.0,0.0,0.8571428571428571,,0.8,0.1725067385444744,1.0,0.0,0.0,0.8571428571428571,,0.8000000000000002,0.1725067385444744
yeast,rfc-nosuite,0.6091644204851752,0.73,0.8,0.0,0.0,0.75,,0.5555555555555556,0.02425876010781671,0.8,0.0,0.0,0.75,,0.5555555555555556,0.02425876010781671,0.8,0.0,0.0,0.75,,0.5555555555555556,0.02425876010781671,0.8000000000000002,0.0,0.0,0.75,,0.5555555555555556,0.02425876010781671
yeast,rfc-nosuite,0.6091644204851752,0.59,0.875,0.0,0.0,0.8333333333333334,,0.8181818181818182,0.03234501347708895,0.875,0.0,0.0,0.8333333333333334,,0.8181818181818182,0.03234501347708895,0.875,0.0,0.0,0.8333333333333334,,0.8181818181818182,0.03234501347708895,0.875,0.0,0.0,0.8333333333333334,,0.8181818181818182,0.03234501347708895
yeast,rfc-nosuite,0.6091644204851752,0.64,0.0,0.0,0.0,0.8,,0.6119402985074627,0.32075471698113206,0.0,0.0,0.0,0.8,,0.6119402985074627,0.32075471698113206,0.0,0.0,0.0,0.8,,0.6119402985074627,0.32075471698113206,0.0,0.0,0.0,0.8000000000000002,,0.6119402985074627,0.32075471698113206
yeast,rfc-nosuite,0.6091644204851752,0.78,0.8666666666666667,0.0,0.0,0.75,,0.6610169491525424,0.11320754716981132,0.8666666666666667,0.0,0.0,0.75,,0.6610169491525424,0.11320754716981132,0.8666666666666667,0.0,0.0,0.75,,0.6610169491525424,0.11320754716981132,0.8666666666666667,0.0,0.0,0.75,,0.6610169491525424,0.11320754716981132
yeast,rfc-nosuite,0.6091644204851752,0.77,0.0,0.0,0.0,0.25,,0.6129032258064516,0.2830188679245283,0.0,0.0,0.0,0.25,,0.6129032258064516,0.2830188679245283,0.0,0.0,0.0,0.25,,0.6129032258064516,0.2830188679245283,0.0,0.0,0.0,0.25,,0.6129032258064516,0.2830188679245283
yeast,rfc-nosuite,0.6091644204851752,0.73,0.8214285714285714,0.0,0.0,0.9,,0.7058823529411765,0.1725067385444744,0.8214285714285714,0.0,0.0,0.9,,0.7058823529411765,0.1725067385444744,0.8214285714285714,0.0,0.0,0.9,,0.7058823529411765,0.1725067385444744,0.8214285714285714,0.0,0.0,0.9,,0.7058823529411765,0.1725067385444744
yeast,rfc-nosuite,0.6091644204851752,0.42,0.5,0.0,0.0,0.9,,0.5692307692307692,0.32075471698113206,0.5,0.0,0.0,0.9,,0.5692307692307692,0.32075471698113206,0.5,0.0,0.0,0.9,,0.5692307692307692,0.32075471698113206,0.5,0.0,0.0,0.9,,0.5692307692307692,0.32075471698113206
yeast,rfc-nosuite,0.6091644204851752,0.52,0.7777777777777778,0.0,0.0,1.0,,0.8108108108108109,0.11320754716981132,0.7777777777777778,0.0,0.0,1.0,,0.8108108108108109,0.11320754716981132,0.7777777777777778,0.0,0.0,1.0,,0.8108108108108109,0.11320754716981132,0.7777777777777778,0.0,0.0,1.0,,0.8108108108108109,0.11320754716981132
yeast,rfc-nosuite,0.6091644204851752,0.49,0.5714285714285714,0.0,0.0,0.4444444444444444,,0.5833333333333334,0.32075471698113206,0.5714285714285714,0.0,0.0,0.4444444444444444,,0.5833333333333334,0.32075471698113206,0.5714285714285714,0.0,0.0,0.4444444444444444,,0.5833333333333334,0.32075471698113206,0.5714285714285714,0.0,0.0,0.4444444444444444,,0.5833333333333334,0.32075471698113206
yeast,rfc-nosuite,0.6091644204851752,0.5,0.6,0.0,0.0,1.0,,0.4,0.2830188679245283,0.6,0.0,0.0,1.0,,0.4,0.2830188679245283,0.6,0.0,0.0,1.0,,0.4,0.2830188679245283,0.6,0.0,0.0,1.0,,0.4000000000000001,0.2830188679245283
yeast,rfc-nosuite,0.6091644204851752,0.66,0.6,0.0,0.0,0.25,,0.696969696969697,0.2830188679245283,0.6,0.0,0.0,0.25,,0.696969696969697,0.2830188679245283,0.6,0.0,0.0,0.25,,0.696969696969697,0.2830188679245283,0.6,0.0,0.0,0.25,,0.696969696969697,0.2830188679245283
yeast,rfc-nosuite,0.6091644204851752,0.89,0.5384615384615384,0.0,0.0,0.75,,0.65625,0.32075471698113206,0.5384615384615384,0.0,0.0,0.75,,0.65625,0.32075471698113206,0.5384615384615384,0.0,0.0,0.75,,0.65625,0.32075471698113206,0.5384615384615384,0.0,0.0,0.75,,0.65625,0.32075471698113206
