dataset,num_and_cat,instance_certainty_clf,ac_score_ablation_acc,ac_score_pure_acc,ac_score_proba_acc,ac_score_shap_acc,model_score,dectree_score_acc,ac_score_explan_acc,ac_score_lore_acc
kr-vs-kp,./data/num_and_cat/balanced,1.0,1.0,0.0,0.0,1.0,0.983729662077597,1.0,0.8860759493670886,0.9367088607594937
kr-vs-kp,./data/num_and_cat/balanced,0.69,0.9240506329113924,0.0,0.0,0.9367088607594937,0.983729662077597,0.9746835443037974,0.8860759493670886,0.8227848101265823
kr-vs-kp,./data/num_and_cat/balanced,0.98,0.9620253164556962,0.0,0.0,0.9873417721518988,0.983729662077597,1.0,0.8734177215189873,0.9746835443037974
kr-vs-kp,./data/num_and_cat/balanced,1.0,0.9620253164556962,0.0,0.0,1.0,0.983729662077597,1.0,0.9620253164556962,0.810126582278481
kr-vs-kp,./data/num_and_cat/balanced,0.97,1.0,0.0,0.0,1.0,0.983729662077597,1.0,0.9113924050632911,0.8734177215189873
kr-vs-kp,./data/num_and_cat/balanced,0.99,0.9873417721518988,0.0,0.0,0.9873417721518988,0.983729662077597,1.0,0.9873417721518988,0.8481012658227848
kr-vs-kp,./data/num_and_cat/balanced,1.0,0.9873417721518988,0.0,0.0,1.0,0.983729662077597,1.0,0.9873417721518988,0.8987341772151899
kr-vs-kp,./data/num_and_cat/balanced,0.98,0.9367088607594937,0.0,0.0,0.9620253164556962,0.983729662077597,1.0,0.9240506329113924,0.9240506329113924
kr-vs-kp,./data/num_and_cat/balanced,1.0,0.9873417721518988,0.0,0.0,1.0,0.983729662077597,0.9873417721518988,0.7848101265822784,1.0
kr-vs-kp,./data/num_and_cat/balanced,0.95,1.0,0.0,0.0,0.9746835443037974,0.983729662077597,1.0,0.9873417721518988,1.0
kr-vs-kp,./data/num_and_cat/balanced,0.98,0.9746835443037974,0.0,0.0,1.0,0.983729662077597,1.0,0.9493670886075949,0.8734177215189873
kr-vs-kp,./data/num_and_cat/balanced,0.98,1.0,0.0,0.0,1.0,0.983729662077597,0.9873417721518988,0.9493670886075949,0.9240506329113924
kr-vs-kp,./data/num_and_cat/balanced,0.63,0.9493670886075949,0.0,0.0,0.9746835443037974,0.983729662077597,0.9873417721518988,0.9873417721518988,0.8860759493670886
kr-vs-kp,./data/num_and_cat/balanced,0.91,0.9746835443037974,0.0,0.0,0.9873417721518988,0.983729662077597,0.9873417721518988,0.9620253164556962,0.9113924050632911
kr-vs-kp,./data/num_and_cat/balanced,0.9,0.9620253164556962,0.0,0.0,0.9620253164556962,0.983729662077597,1.0,0.7848101265822784,0.9620253164556962
kr-vs-kp,./data/num_and_cat/balanced,0.98,0.9493670886075949,0.0,0.0,1.0,0.983729662077597,1.0,0.9493670886075949,0.7341772151898734
kr-vs-kp,./data/num_and_cat/balanced,0.64,0.9873417721518988,0.0,0.0,0.9367088607594937,0.983729662077597,0.9873417721518988,0.9873417721518988,0.9240506329113924
kr-vs-kp,./data/num_and_cat/balanced,0.96,1.0,0.0,0.0,1.0,0.983729662077597,1.0,0.9493670886075949,1.0
kr-vs-kp,./data/num_and_cat/balanced,0.83,0.9746835443037974,0.0,0.0,0.9493670886075949,0.983729662077597,1.0,0.759493670886076,0.9873417721518988
kr-vs-kp,./data/num_and_cat/balanced,0.97,0.9367088607594937,0.0,0.0,0.9240506329113924,0.983729662077597,0.9873417721518988,0.8481012658227848,0.7974683544303798
kr-vs-kp,./data/num_and_cat/balanced,0.97,0.9873417721518988,0.0,0.0,0.9873417721518988,0.983729662077597,1.0,0.9873417721518988,0.9746835443037974
kr-vs-kp,./data/num_and_cat/balanced,0.81,0.9240506329113924,0.0,0.0,0.9620253164556962,0.983729662077597,0.9873417721518988,0.9620253164556962,0.9493670886075949
kr-vs-kp,./data/num_and_cat/balanced,0.97,0.9873417721518988,0.0,0.0,0.9873417721518988,0.983729662077597,1.0,0.9873417721518988,0.9746835443037974
kr-vs-kp,./data/num_and_cat/balanced,1.0,1.0,0.0,0.0,1.0,0.983729662077597,1.0,0.9746835443037974,1.0
kr-vs-kp,./data/num_and_cat/balanced,1.0,1.0,0.0,0.0,1.0,0.983729662077597,1.0,0.9746835443037974,0.8987341772151899
