dataset,num_and_cat,model_score,instance_certainty_clf,acc_ablation,acc_pure,acc_proba,acc_shap,acc_EXPLAN,acc_LORE,acc_anchor,prec_ablation,prec_pure,prec_proba,prec_shap,prec_EXPLAN,prec_LORE,prec_anchor,rec_ablation,rec_pure,rec_proba,rec_shap,rec_EXPLAN,rec_LORE,rec_anchor,f1_ablation,f1_pure,f1_proba,f1_shap,f1_EXPLAN,f1_LORE,f1_anchor
yeast,./data/numerical_only/balanced,0.601078167115903,0.51,0.3333333333333333,0.0,0.0,0.9,,0.7352941176470589,0.1725067385444744,0.3333333333333333,0.0,0.0,0.9,,0.7352941176470589,0.1725067385444744,0.3333333333333333,0.0,0.0,0.9,,0.7352941176470589,0.1725067385444744,0.3333333333333333,0.0,0.0,0.9,,0.735294117647059,0.1725067385444744
yeast,./data/numerical_only/balanced,0.601078167115903,0.79,0.5,0.0,0.0,0.5384615384615384,,0.5625,0.2830188679245283,0.5,0.0,0.0,0.5384615384615384,,0.5625,0.2830188679245283,0.5,0.0,0.0,0.5384615384615384,,0.5625,0.2830188679245283,0.5,0.0,0.0,0.5384615384615384,,0.5625,0.2830188679245283
yeast,./data/numerical_only/balanced,0.601078167115903,0.57,0.45454545454545453,0.0,0.0,0.5897435897435898,,0.5517241379310345,0.2830188679245283,0.45454545454545453,0.0,0.0,0.5897435897435898,,0.5517241379310345,0.2830188679245283,0.45454545454545453,0.0,0.0,0.5897435897435898,,0.5517241379310345,0.2830188679245283,0.45454545454545453,0.0,0.0,0.5897435897435898,,0.5517241379310345,0.2830188679245283
yeast,./data/numerical_only/balanced,0.601078167115903,0.76,0.627906976744186,0.0,0.0,0.8,,0.75,0.11320754716981132,0.627906976744186,0.0,0.0,0.8,,0.75,0.11320754716981132,0.627906976744186,0.0,0.0,0.8,,0.75,0.11320754716981132,0.627906976744186,0.0,0.0,0.8000000000000002,,0.75,0.11320754716981132
yeast,./data/numerical_only/balanced,0.601078167115903,0.78,0.8333333333333334,0.0,0.0,0.6666666666666666,,0.5641025641025641,0.1725067385444744,0.8333333333333334,0.0,0.0,0.6666666666666666,,0.5641025641025641,0.1725067385444744,0.8333333333333334,0.0,0.0,0.6666666666666666,,0.5641025641025641,0.1725067385444744,0.8333333333333334,0.0,0.0,0.6666666666666666,,0.5641025641025641,0.1725067385444744
yeast,./data/numerical_only/balanced,0.601078167115903,0.44,0.7058823529411765,0.0,0.0,0.36585365853658536,,0.0,0.32075471698113206,0.7058823529411765,0.0,0.0,0.36585365853658536,,0.0,0.32075471698113206,0.7058823529411765,0.0,0.0,0.36585365853658536,,0.0,0.32075471698113206,0.7058823529411765,0.0,0.0,0.36585365853658536,,0.0,0.32075471698113206
yeast,./data/numerical_only/balanced,0.601078167115903,0.71,0.5,0.0,0.0,0.45454545454545453,,0.7352941176470589,0.1725067385444744,0.5,0.0,0.0,0.45454545454545453,,0.7352941176470589,0.1725067385444744,0.5,0.0,0.0,0.45454545454545453,,0.7352941176470589,0.1725067385444744,0.5,0.0,0.0,0.45454545454545453,,0.735294117647059,0.1725067385444744
yeast,./data/numerical_only/balanced,0.601078167115903,0.55,0.0,0.0,0.0,0.6666666666666666,,0.36363636363636365,0.2830188679245283,0.0,0.0,0.0,0.6666666666666666,,0.36363636363636365,0.2830188679245283,0.0,0.0,0.0,0.6666666666666666,,0.36363636363636365,0.2830188679245283,0.0,0.0,0.0,0.6666666666666666,,0.36363636363636365,0.2830188679245283
yeast,./data/numerical_only/balanced,0.601078167115903,0.46,0.2857142857142857,0.0,0.0,0.4,,0.4,0.2830188679245283,0.2857142857142857,0.0,0.0,0.4,,0.4,0.2830188679245283,0.2857142857142857,0.0,0.0,0.4,,0.4,0.2830188679245283,0.2857142857142857,0.0,0.0,0.4000000000000001,,0.4000000000000001,0.2830188679245283
yeast,./data/numerical_only/balanced,0.601078167115903,0.75,0.35714285714285715,0.0,0.0,0.55,,0.5375,0.32075471698113206,0.35714285714285715,0.0,0.0,0.55,,0.5375,0.32075471698113206,0.35714285714285715,0.0,0.0,0.55,,0.5375,0.32075471698113206,0.35714285714285715,0.0,0.0,0.55,,0.5375,0.32075471698113206
