dataset,num_and_cat,instance_certainty_clf,ac_score_ablation_acc,ac_score_pure_acc,ac_score_proba_acc,ac_score_shap_acc,model_score,dectree_score_acc,ac_score_explan_acc,ac_score_lore_acc
yeast,./data/numerical_only/balanced,0.51,0.5405405405405406,0.0,0.0,0.4864864864864865,0.601078167115903,0.5405405405405406,,0.6486486486486487
yeast,./data/numerical_only/balanced,0.79,0.43243243243243246,0.0,0.0,0.5135135135135135,0.601078167115903,0.5405405405405406,,0.5675675675675675
yeast,./data/numerical_only/balanced,0.57,0.4864864864864865,0.0,0.0,0.4864864864864865,0.601078167115903,0.5945945945945946,,0.5135135135135135
yeast,./data/numerical_only/balanced,0.76,0.6756756756756757,0.0,0.0,0.5675675675675675,0.601078167115903,0.5405405405405406,,0.5945945945945946
yeast,./data/numerical_only/balanced,0.78,0.5405405405405406,0.0,0.0,0.5405405405405406,0.601078167115903,0.5945945945945946,,0.7027027027027027
yeast,./data/numerical_only/balanced,0.44,0.4594594594594595,0.0,0.0,0.24324324324324326,0.601078167115903,0.40540540540540543,,0.5405405405405406
yeast,./data/numerical_only/balanced,0.71,0.5405405405405406,0.0,0.0,0.5135135135135135,0.601078167115903,0.5945945945945946,,0.7567567567567568
yeast,./data/numerical_only/balanced,0.55,0.4864864864864865,0.0,0.0,0.5135135135135135,0.601078167115903,0.7027027027027027,,0.5675675675675675
yeast,./data/numerical_only/balanced,0.46,0.4864864864864865,0.0,0.0,0.2972972972972973,0.601078167115903,0.4594594594594595,,0.40540540540540543
yeast,./data/numerical_only/balanced,0.75,0.5135135135135135,0.0,0.0,0.7027027027027027,0.601078167115903,0.7837837837837838,,0.8108108108108109
yeast,./data/numerical_only/balanced,0.81,0.7567567567567568,0.0,0.0,0.8108108108108109,0.601078167115903,0.7837837837837838,,0.8108108108108109
yeast,./data/numerical_only/balanced,0.79,0.6486486486486487,0.0,0.0,0.5945945945945946,0.601078167115903,0.5405405405405406,,0.7027027027027027
yeast,./data/numerical_only/balanced,0.61,0.6486486486486487,0.0,0.0,0.3783783783783784,0.601078167115903,0.7027027027027027,,0.7297297297297297
yeast,./data/numerical_only/balanced,0.55,0.6216216216216216,0.0,0.0,0.5405405405405406,0.601078167115903,0.5945945945945946,,0.5135135135135135
yeast,./data/numerical_only/balanced,0.77,0.43243243243243246,0.0,0.0,0.7297297297297297,0.601078167115903,0.6486486486486487,,0.7027027027027027
yeast,./data/numerical_only/balanced,0.46,0.5675675675675675,0.0,0.0,0.5675675675675675,0.601078167115903,0.5135135135135135,,0.6216216216216216
yeast,./data/numerical_only/balanced,0.52,0.5405405405405406,0.0,0.0,0.0,0.601078167115903,0.5135135135135135,,0.4864864864864865
