dataset,num_and_cat,model_score,instance_certainty_clf,dectree_score,ac_score_ablation,ac_score_pure,ac_score_proba,ac_score_shap,ac_score_explan,ac_score_lore,dectree_score_prec,prec_score_ablation,prec_score_pure,prec_score_proba,prec_score_shap,prec_score_explan,prec_score_lore,dectree_score_rec,rec_score_ablation,rec_score_pure,rec_score_proba,rec_score_shap,rec_score_explan,rec_score_lore,dectree_score_f1,f1_score_ablation,f1_score_pure,f1_score_proba,f1_score_shap,f1_score_explan,f1_score_lore
yeast,rfc-nosuite,0.6226415094339622,0.43,0.7567567567567568,0.5945945945945946,0,0,0.6486486486486487,,0.7027027027027027,0.7567567567567568,0.5945945945945946,0,0,0.6486486486486487,,0.7027027027027027,0.7567567567567568,0.5945945945945946,0,0,0.6486486486486487,,0.7027027027027027,0.7567567567567567,0.5945945945945946,0,0,0.6486486486486487,,0.7027027027027027
yeast,rfc-nosuite,0.6226415094339622,0.79,0.8648648648648649,0.7567567567567568,0,0,0.7837837837837838,,0.918918918918919,0.8648648648648649,0.7567567567567568,0,0,0.7837837837837838,,0.918918918918919,0.8648648648648649,0.7567567567567568,0,0,0.7837837837837838,,0.918918918918919,0.8648648648648649,0.7567567567567567,0,0,0.7837837837837838,,0.918918918918919
yeast,rfc-nosuite,0.6226415094339622,0.7,0.8378378378378378,0.5945945945945946,0,0,0.7027027027027027,,0.7027027027027027,0.8378378378378378,0.5945945945945946,0,0,0.7027027027027027,,0.7027027027027027,0.8378378378378378,0.5945945945945946,0,0,0.7027027027027027,,0.7027027027027027,0.8378378378378378,0.5945945945945946,0,0,0.7027027027027027,,0.7027027027027027
yeast,rfc-nosuite,0.6226415094339622,0.74,0.7027027027027027,0.8648648648648649,0,0,0.7837837837837838,,0.8378378378378378,0.7027027027027027,0.8648648648648649,0,0,0.7837837837837838,,0.8378378378378378,0.7027027027027027,0.8648648648648649,0,0,0.7837837837837838,,0.8378378378378378,0.7027027027027027,0.8648648648648649,0,0,0.7837837837837838,,0.8378378378378378
yeast,rfc-nosuite,0.6226415094339622,0.8,0.7297297297297297,0.7027027027027027,0,0,0.5405405405405406,,0.7567567567567568,0.7297297297297297,0.7027027027027027,0,0,0.5405405405405406,,0.7567567567567568,0.7297297297297297,0.7027027027027027,0,0,0.5405405405405406,,0.7567567567567568,0.7297297297297297,0.7027027027027027,0,0,0.5405405405405406,,0.7567567567567567
yeast,rfc-nosuite,0.6226415094339622,0.42,0.6216216216216216,0.5135135135135135,0,0,0.5405405405405406,,0.5945945945945946,0.6216216216216216,0.5135135135135135,0,0,0.5405405405405406,,0.5945945945945946,0.6216216216216216,0.5135135135135135,0,0,0.5405405405405406,,0.5945945945945946,0.6216216216216216,0.5135135135135135,0,0,0.5405405405405406,,0.5945945945945946
yeast,rfc-nosuite,0.6226415094339622,0.67,0.7837837837837838,0.7567567567567568,0,0,0.7297297297297297,,0.8378378378378378,0.7837837837837838,0.7567567567567568,0,0,0.7297297297297297,,0.8378378378378378,0.7837837837837838,0.7567567567567568,0,0,0.7297297297297297,,0.8378378378378378,0.7837837837837838,0.7567567567567567,0,0,0.7297297297297297,,0.8378378378378378
yeast,rfc-nosuite,0.6226415094339622,0.47,0.7837837837837838,0.5135135135135135,0,0,0.6486486486486487,,0.6216216216216216,0.7837837837837838,0.5135135135135135,0,0,0.6486486486486487,,0.6216216216216216,0.7837837837837838,0.5135135135135135,0,0,0.6486486486486487,,0.6216216216216216,0.7837837837837838,0.5135135135135135,0,0,0.6486486486486487,,0.6216216216216216
yeast,rfc-nosuite,0.6226415094339622,0.57,0.6216216216216216,0.6486486486486487,0,0,0.5945945945945946,,0.7297297297297297,0.6216216216216216,0.6486486486486487,0,0,0.5945945945945946,,0.7297297297297297,0.6216216216216216,0.6486486486486487,0,0,0.5945945945945946,,0.7297297297297297,0.6216216216216216,0.6486486486486487,0,0,0.5945945945945946,,0.7297297297297297
yeast,rfc-nosuite,0.6226415094339622,0.72,0.918918918918919,0.5405405405405406,0,0,0.8648648648648649,,0.9459459459459459,0.918918918918919,0.5405405405405406,0,0,0.8648648648648649,,0.9459459459459459,0.918918918918919,0.5405405405405406,0,0,0.8648648648648649,,0.9459459459459459,0.918918918918919,0.5405405405405406,0,0,0.8648648648648649,,0.9459459459459459
yeast,rfc-nosuite,0.6226415094339622,0.86,0.8918918918918919,0.8648648648648649,0,0,0.8378378378378378,,0.972972972972973,0.8918918918918919,0.8648648648648649,0,0,0.8378378378378378,,0.972972972972973,0.8918918918918919,0.8648648648648649,0,0,0.8378378378378378,,0.972972972972973,0.8918918918918919,0.8648648648648649,0,0,0.8378378378378378,,0.972972972972973
yeast,rfc-nosuite,0.6226415094339622,0.86,0.6756756756756757,0.7567567567567568,0,0,0.7027027027027027,,0.8648648648648649,0.6756756756756757,0.7567567567567568,0,0,0.7027027027027027,,0.8648648648648649,0.6756756756756757,0.7567567567567568,0,0,0.7027027027027027,,0.8648648648648649,0.6756756756756757,0.7567567567567567,0,0,0.7027027027027027,,0.8648648648648649
yeast,rfc-nosuite,0.6226415094339622,0.59,0.8108108108108109,0.5945945945945946,0,0,0.7567567567567568,,0.7027027027027027,0.8108108108108109,0.5945945945945946,0,0,0.7567567567567568,,0.7027027027027027,0.8108108108108109,0.5945945945945946,0,0,0.7567567567567568,,0.7027027027027027,0.8108108108108109,0.5945945945945946,0,0,0.7567567567567567,,0.7027027027027027
yeast,rfc-nosuite,0.6226415094339622,0.55,0.7027027027027027,0.7297297297297297,0,0,0.7027027027027027,,0.7567567567567568,0.7027027027027027,0.7297297297297297,0,0,0.7027027027027027,,0.7567567567567568,0.7027027027027027,0.7297297297297297,0,0,0.7027027027027027,,0.7567567567567568,0.7027027027027027,0.7297297297297297,0,0,0.7027027027027027,,0.7567567567567567
yeast,rfc-nosuite,0.6226415094339622,0.72,0.7837837837837838,0.5945945945945946,0,0,0.8378378378378378,,0.918918918918919,0.7837837837837838,0.5945945945945946,0,0,0.8378378378378378,,0.918918918918919,0.7837837837837838,0.5945945945945946,0,0,0.8378378378378378,,0.918918918918919,0.7837837837837838,0.5945945945945946,0,0,0.8378378378378378,,0.918918918918919
yeast,rfc-nosuite,0.6226415094339622,0.48,0.7027027027027027,0.8108108108108109,0,0,0.7297297297297297,,0.8378378378378378,0.7027027027027027,0.8108108108108109,0,0,0.7297297297297297,,0.8378378378378378,0.7027027027027027,0.8108108108108109,0,0,0.7297297297297297,,0.8378378378378378,0.7027027027027027,0.8108108108108109,0,0,0.7297297297297297,,0.8378378378378378
yeast,rfc-nosuite,0.6226415094339622,0.56,0.7027027027027027,0.6216216216216216,0,0,0.5405405405405406,,0.6216216216216216,0.7027027027027027,0.6216216216216216,0,0,0.5405405405405406,,0.6216216216216216,0.7027027027027027,0.6216216216216216,0,0,0.5405405405405406,,0.6216216216216216,0.7027027027027027,0.6216216216216216,0,0,0.5405405405405406,,0.6216216216216216
yeast,rfc-nosuite,0.6226415094339622,0.73,0.7297297297297297,0.6216216216216216,0,0,0.2702702702702703,,0.6216216216216216,0.7297297297297297,0.6216216216216216,0,0,0.2702702702702703,,0.6216216216216216,0.7297297297297297,0.6216216216216216,0,0,0.2702702702702703,,0.6216216216216216,0.7297297297297297,0.6216216216216216,0,0,0.2702702702702703,,0.6216216216216216
yeast,rfc-nosuite,0.6226415094339622,0.6,0.7837837837837838,0.7297297297297297,0,0,0.5405405405405406,,0.7027027027027027,0.7837837837837838,0.7297297297297297,0,0,0.5405405405405406,,0.7027027027027027,0.7837837837837838,0.7297297297297297,0,0,0.5405405405405406,,0.7027027027027027,0.7837837837837838,0.7297297297297297,0,0,0.5405405405405406,,0.7027027027027027
yeast,rfc-nosuite,0.6226415094339622,0.64,0.7567567567567568,0.3783783783783784,0,0,0.7027027027027027,,0.7567567567567568,0.7567567567567568,0.3783783783783784,0,0,0.7027027027027027,,0.7567567567567568,0.7567567567567568,0.3783783783783784,0,0,0.7027027027027027,,0.7567567567567568,0.7567567567567567,0.37837837837837834,0,0,0.7027027027027027,,0.7567567567567567
